Iteration	Posterior	Likelihood	Prior	alpha_morpho	alpha_ofbeta	beta_ofbeta	br_len_lambda	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	cats[1]	cats[2]	cats[3]	cats[4]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
11650	-404.481	-400.262	-4.2192	2.980535	2.72374	3.068487	9.294907	0.00914365	0.124835	0.0277007	0.120111	0.0182055	0.0151149	0.00145287	0.0304808	0.0334508	0.343061	0.0344752	0.00517358	0.0261535	0.00475204	0.0126833	0.11297	0.10964	0.456177	0.239711	0.182103	0.0718246	0.305664	0.0849679	0.11359	0.0662467	0.0541789	0.0253862	0.0574966	0.467391	0.0136349	0.110654	0.00754836	0.047077	0.262551	0.416688	0.535731	0.696546	0.126827	0.670571	0.194957	0.00764578	0.38775	0.730445	1.08242	1.79939	3.333053
11660	-398.47	-405.803	7.33335	0.9930028	3.259814	2.187066	14.97667	0.0179178	0.0208166	0.031828	0.165885	0.062436	0.0142281	0.0119215	0.0428775	0.0109822	0.247732	0.0425464	0.0115555	0.0258053	0.00511652	0.00810803	0.111557	0.0959218	0.118909	0.138544	0.0389396	0.109859	0.329687	0.042958	0.148188	0.0253864	0.0792477	0.0310907	0.0455508	0.252632	0.00886125	0.0678145	0.0171707	0.0461231	0.347229	0.517472	0.637958	0.785449	0.512059	0.377054	0.0868724	0.0240154	0.135556	0.474639	0.998831	2.39098	2.428196
11670	-397.595	-402.277	4.68109	0.867836	2.185505	1.824492	14.24249	0.015665	0.0429606	0.049903	0.170821	0.0743958	0.0136186	0.0199847	0.0252472	0.00334249	0.0446182	0.0557841	0.0107789	0.0206208	0.00662754	0.0413132	0.0680859	0.113295	0.32964	0.127532	0.0106141	0.174113	0.161168	0.0581548	0.271441	0.0122561	0.12577	0.0747658	0.0235478	0.515253	0.00936622	0.0187203	0.0115124	0.042194	0.28366	0.464819	0.601163	0.770495	0.338301	0.521723	0.103918	0.0360569	0.10989	0.433076	0.974114	2.48292	2.743111
11680	-394.53	-410.403	15.873	0.7306694	1.785068	1.436442	13.6182	0.00746543	0.0443058	0.04698	0.0692959	0.0479533	0.00967361	0.0663463	0.024438	0.0120544	0.0281045	0.0229326	0.00796402	0.026038	0.00845514	0.0213937	0.0452676	0.100453	0.188489	0.205167	0.0680039	0.0429645	0.214053	0.032807	0.179998	0.0576626	0.0355888	0.0427153	0.0406775	0.173077	0.0122503	0.0234966	0.0323291	0.0771475	0.270973	0.463759	0.6106	0.788203	0.522416	0.261876	0.171008	0.044699	0.0807476	0.377648	0.935724	2.60588	2.015549
11690	-391.163	-404.827	13.6643	0.3172265	2.651831	2.069946	15.66084	0.00850414	0.0462453	0.128439	0.0352732	0.0369755	0.0137073	0.0312231	0.00827597	0.0117339	0.116825	0.0248909	0.0134681	0.0400494	0.0135057	0.0109622	0.0952481	0.0588031	0.177058	0.135385	0.113698	0.0609768	0.177638	0.0651966	0.0883855	0.0688771	0.027748	0.0522874	0.0179894	0.299603	0.011502	0.041881	0.0038256	0.0565193	0.308336	0.482982	0.611182	0.770634	0.392007	0.319188	0.21715	0.0716548	0.00679633	0.117945	0.62363	3.25163	2.092701
11700	-404.09	-412.626	8.5355	0.6922432	1.2115	1.762534	10.76491	0.00350103	0.0622337	0.257162	0.00469734	0.0235941	0.0178052	0.0137034	0.00973491	0.0185231	0.166887	0.0308174	0.00920147	0.121197	0.0510705	0.00330158	0.0579339	0.105559	0.164727	0.113379	0.0492336	0.247701	0.250365	0.0336951	0.199195	0.0584304	0.0402544	0.0267485	0.0314219	0.28387	0.0132564	0.0969468	0.00690611	0.0171619	0.188424	0.36305	0.512938	0.714024	0.37595	0.10508	0.403614	0.115357	0.0725322	0.359847	0.92196	2.64566	2.590216
11710	-405.386	-410.098	4.71265	1.33087	2.182168	1.67327	11.68505	0.00639123	0.0418068	0.264385	0.00510273	0.0203969	0.0272162	0.00575487	0.0061599	0.0103453	0.29085	0.00472901	0.0319011	0.04324	0.0192099	0.0077462	0.0546177	0.0384136	0.239804	0.310667	0.0698237	0.250814	0.241085	0.0816175	0.0459892	0.0424036	0.034376	0.0117795	0.0105971	0.351931	0.0764361	0.11859	0.00571786	0.0293057	0.293422	0.478907	0.616788	0.784703	0.385841	0.13119	0.397865	0.0851039	0.197974	0.557749	1.03873	2.20555	2.799204
11720	-392.598	-404.704	12.1067	1.036864	2.363662	2.243497	12.38961	0.00629849	0.040379	0.0445675	0.0095195	0.117873	0.0309817	0.023298	0.00835168	0.00698298	0.0872633	0.0162568	0.020687	0.0308942	0.018792	0.0106514	0.0407822	0.0645579	0.250255	0.157905	0.101726	0.101837	0.242798	0.0950369	0.0414202	0.0500233	0.017471	0.0329584	0.0415224	0.260605	0.0137154	0.139173	0.0107315	0.0155431	0.274393	0.444927	0.574885	0.742169	0.396411	0.1265	0.395467	0.081622	0.14425	0.487558	1.00585	2.36234	2.150858
11730	-394.664	-407.648	12.9831	1.425068	1.700889	1.788842	12.62833	0.0233137	0.111451	0.0540724	0.00935691	0.18091	0.014117	0.00816672	0.014412	0.0168728	0.0852246	0.0273534	0.0240917	0.0289867	0.0224203	0.0400765	0.0459895	0.0895786	0.274421	0.179892	0.0884656	0.0470818	0.262498	0.0520358	0.0831491	0.0226228	0.0238941	0.0346116	0.0180595	0.109285	0.0274701	0.109676	0.00322098	0.0118539	0.239137	0.419437	0.562812	0.746572	0.46156	0.161221	0.33164	0.0455789	0.213512	0.575589	1.0457	2.1652	2.144631
11740	-405.218	-415.206	9.98819	1.067564	1.38848	0.8282377	12.60343	0.0258553	0.0642125	0.118228	0.00487746	0.179327	0.0199824	0.00301709	0.00773542	0.022409	0.222964	0.147955	0.0221674	0.0433001	0.0377165	0.0193841	0.0961105	0.0223137	0.251649	0.170169	0.0657093	0.306337	0.112271	0.079614	0.0804806	0.0184931	0.0096207	0.028823	0.0557263	0.216046	0.0117078	0.0265486	0.00454498	0.015798	0.276358	0.494273	0.65737	0.837724	0.420342	0.280403	0.219982	0.0792731	0.150234	0.496159	1.01035	2.34326	2.511093
11750	-405.779	-406.143	0.363739	1.084285	2.488203	1.247249	10.44934	0.100576	0.0574115	0.0222838	0.00389835	0.251664	0.00610392	0.00192736	0.014014	0.00904776	0.343141	0.314292	0.0396577	0.0467364	0.030975	0.0190073	0.154992	0.0104259	0.418496	0.30343	0.044919	0.127975	0.235265	0.0780942	0.0782976	0.0517713	0.0134133	0.0357125	0.059101	0.28081	0.00427347	0.0493552	0.0317822	0.0133172	0.354988	0.551452	0.687188	0.839103	0.467846	0.225851	0.227703	0.0786004	0.153458	0.500698	1.01267	2.33317	3.252167
11760	-415.201	-412.656	-2.54485	4.098244	2.57543	1.403261	11.00965	0.0255551	0.111141	0.0558958	0.00263675	0.10639	0.0225018	0.00186351	0.103632	0.0353948	0.118161	0.247658	0.0531067	0.0441185	0.0715365	0.0384559	0.0785181	0.00140635	0.401376	0.166554	0.0229945	0.306478	0.0508956	0.0393699	0.0721852	0.158111	0.0273502	0.0628514	0.0305024	0.684493	0.00984388	0.0161867	0.0272167	0.00699599	0.349392	0.540913	0.674502	0.82731	0.46016	0.242844	0.200001	0.0969941	0.459679	0.778539	1.08437	1.67741	3.201376
11770	-429.687	-424.338	-5.34936	1.742122	2.042713	2.35129	10.04657	0.0770223	0.0684806	0.0395889	0.00816311	0.0469992	0.0551817	0.00151435	0.0603038	0.0584643	0.205613	0.129918	0.0430417	0.0907331	0.0320808	0.0387804	0.0217952	0.0009036	0.533869	0.394154	0.0164474	0.491355	0.0242775	0.0224501	0.0753469	0.154705	0.0429963	0.0994993	0.0755478	0.516172	0.114501	0.0168712	0.139361	0.00294666	0.241059	0.407611	0.53967	0.71514	0.356257	0.241539	0.198926	0.203278	0.260421	0.624454	1.06196	2.05316	3.699085
11780	-415.855	-412.08	-3.77426	0.7866812	3.36024	2.335195	8.137695	0.063702	0.0900508	0.0756072	0.0144525	0.0351636	0.0395012	0.00451364	0.0284521	0.161246	0.339092	0.198165	0.103373	0.0604234	0.0168681	0.0404678	0.0843597	0.000790445	0.464074	0.303564	0.0945642	0.276513	0.0231776	0.0366241	0.0415922	0.0722748	0.024343	0.0640434	0.155146	0.417751	0.0496068	0.0642225	0.0762907	0.00308234	0.345244	0.512357	0.631019	0.777784	0.501848	0.163227	0.206873	0.128053	0.0927216	0.401716	0.953195	2.55237	3.523098
11790	-412.343	-415.892	3.54964	0.7633405	1.82596	1.348763	9.459964	0.0531992	0.0369755	0.076264	0.0268528	0.0437186	0.0332481	0.00377477	0.0268578	0.065204	0.403493	0.403001	0.108956	0.0133585	0.0103359	0.015237	0.0916571	0.00128905	0.203294	0.151289	0.0629402	0.251362	0.00952522	0.0320231	0.0202083	0.0167004	0.0282254	0.0884157	0.151815	0.343248	0.0522694	0.035801	0.154708	0.00739931	0.281831	0.477828	0.624969	0.799806	0.307562	0.116962	0.431924	0.143553	0.0877378	0.391945	0.946255	2.57406	3.022647
11800	-421.507	-415.363	-6.1446	0.8292151	1.555751	2.514261	11.85946	0.0560771	0.0136633	0.0515926	0.0279312	0.0784034	0.0553965	0.00208519	0.0708789	0.0413286	0.423536	0.540163	0.061585	0.0311185	0.00812113	0.0062771	0.100296	0.00291939	0.267911	0.131172	0.0575487	0.228527	0.0627434	0.0404692	0.0341436	0.0766778	0.0189625	0.0337883	0.0607529	0.904027	0.0309208	0.0667948	0.145982	0.00422799	0.189404	0.346492	0.480232	0.668053	0.116971	0.135136	0.568837	0.179056	0.101758	0.418636	0.964732	2.51487	3.736022
11810	-406.936	-409.584	2.64785	1.426473	0.352611	0.8348215	9.796118	0.0249076	0.0466009	0.0264821	0.00701551	0.098345	0.0400592	0.00222229	0.113201	0.0529851	0.24979	0.105824	0.0455092	0.0304942	0.0179335	0.00350935	0.105122	0.00816079	0.276261	0.091647	0.0468394	0.196312	0.0534427	0.0939561	0.0469184	0.0733778	0.0428597	0.0826706	0.0766987	0.791471	0.0370168	0.0715364	0.295019	0.00272733	0.125848	0.315706	0.504595	0.751281	0.0954424	0.149627	0.590583	0.164348	0.213737	0.575842	1.0458	2.16463	3.256916
11820	-411.146	-411.123	-0.0221228	0.9558912	0.2475452	0.4238346	9.939086	0.0130266	0.122831	0.0479818	0.0161146	0.1236	0.011797	0.00327227	0.0624273	0.0354779	0.203571	0.140786	0.0452458	0.0377789	0.0230214	0.00326012	0.0679632	0.00440316	0.195289	0.235146	0.0857002	0.163354	0.0179835	0.0908485	0.0356568	0.0340986	0.0748243	0.0347835	0.0510574	1.19619	0.0338766	0.224834	0.182325	0.00466943	0.136177	0.353819	0.565323	0.812697	0.0425289	0.123393	0.749179	0.0848982	0.128071	0.46308	0.992289	2.41656	3.623198
11830	-412.217	-409.23	-2.98686	1.266636	0.2167626	0.79998	7.978876	0.0124177	0.0558086	0.0612944	0.0191167	0.11531	0.0141855	0.0032559	0.068525	0.0187888	0.15581	0.178203	0.0380667	0.0516495	0.0281369	0.000879203	0.0989441	0.00501119	0.3006	0.253464	0.121603	0.3381	0.0328493	0.0537476	0.0647953	0.0429881	0.139041	0.0201766	0.0736794	1.03486	0.0236524	0.316589	0.189283	0.012407	0.106249	0.288111	0.480275	0.738711	0.0480665	0.178787	0.595616	0.17753	0.186921	0.544465	1.03317	2.23544	3.943236
11840	-405.828	-411.134	5.30567	2.31168	0.1579537	0.4353586	10.26717	0.0110361	0.0603995	0.0316314	0.0136526	0.0387731	0.0113711	0.00501379	0.0344626	0.00978105	0.165969	0.124023	0.0216922	0.044185	0.0333368	0.00118415	0.129787	0.00809825	0.169836	0.209652	0.068959	0.177872	0.0757936	0.0987742	0.081011	0.166854	0.162392	0.0517797	0.0645734	0.33769	0.0771508	0.165323	0.290148	0.0198461	0.118618	0.327306	0.540936	0.799202	0.0493738	0.233244	0.598177	0.119206	0.327843	0.684532	1.07614	1.91149	2.96205
11850	-410.217	-413.67	3.45282	1.237294	0.07932705	0.4606705	9.94047	0.0111134	0.0657966	0.0713518	0.108966	0.0974842	0.0216734	0.00339008	0.0816073	0.0298925	0.304625	0.0683211	0.0199937	0.0436359	0.0522993	0.00898238	0.157815	0.0196391	0.269445	0.240342	0.0814502	0.0949316	0.0345029	0.22932	0.09472	0.108973	0.0784324	0.0165962	0.0833218	0.507941	0.0585639	0.0179977	0.149992	0.0253433	0.102408	0.300291	0.514139	0.782891	0.0622411	0.293796	0.517992	0.125971	0.181746	0.538061	1.03038	2.24981	3.258461
11860	-407.058	-406.862	-0.19669	1.503119	0.05722767	0.3442157	12.32798	0.0794125	0.0631656	0.0397354	0.157975	0.127017	0.0128867	0.00566891	0.0521116	0.0100052	0.30867	0.143095	0.0106315	0.0191698	0.0242983	0.0136154	0.0909078	0.0496482	0.328971	0.324947	0.0308214	0.142734	0.0376932	0.118569	0.0765155	0.218569	0.158475	0.0113109	0.0166093	0.40151	0.0856139	0.0121041	0.230286	0.0478518	0.106153	0.314143	0.536467	0.804225	0.0750559	0.349273	0.511851	0.0638199	0.225804	0.589075	1.0506	2.13452	3.450594
11870	-414.576	-412.488	-2.08763	1.527719	0.07753527	0.117772	5.456563	0.0977457	0.0676588	0.0695229	0.161844	0.0686091	0.0276693	0.0134798	0.0572273	0.00446158	0.262025	0.111424	0.00452347	0.0207923	0.0299609	0.0158876	0.0837401	0.0587423	0.10091	0.286805	0.051982	0.181207	0.0362635	0.108549	0.0368857	0.0534427	0.381172	0.0268987	0.0747316	0.64603	0.0379484	0.0242631	0.178278	0.117655	0.129865	0.369806	0.606838	0.856835	0.028992	0.264026	0.667164	0.0398178	0.229573	0.593106	1.05201	2.12531	3.498335
11880	-412.591	-418.088	5.49717	2.106493	0.07216745	0.124453	9.194935	0.0541509	0.0559085	0.087709	0.206323	0.13605	0.0170684	0.0397621	0.0349088	0.00409715	0.0941049	0.0282378	0.0289711	0.0728306	0.0553587	0.0629549	0.0859489	0.129811	0.0830855	0.172871	0.0993348	0.266964	0.021169	0.188772	0.0399651	0.0365804	0.13631	0.0307305	0.0574471	0.38665	0.0344397	0.0129096	0.0711932	0.146939	0.128008	0.366388	0.603284	0.854715	0.0398636	0.329746	0.585869	0.0445217	0.305664	0.66588	1.07244	1.95602	2.979557
11890	-411.312	-422.502	11.1905	0.6466398	0.1452807	0.4935217	13.71831	0.0543018	0.0527265	0.0435436	0.109858	0.0332657	0.025002	0.0150319	0.0206242	0.0023398	0.0624517	0.0198391	0.0412231	0.015073	0.0712812	0.0970064	0.0729606	0.0512484	0.228617	0.196151	0.0392595	0.113458	0.0170966	0.298679	0.09903	0.0170883	0.0644243	0.0184891	0.0732025	0.45601	0.0275524	0.00857311	0.0784431	0.0288736	0.112233	0.313796	0.52422	0.785812	0.0178587	0.298462	0.671116	0.0125633	0.0628483	0.337227	0.903368	2.69656	2.552725
11900	-397.645	-407.769	10.1247	0.6544993	0.2195872	0.3162566	12.77143	0.0316715	0.0851917	0.0904698	0.0854499	0.0578193	0.0352175	0.0251978	0.00802297	0.000472449	0.0771997	0.00860883	0.0291066	0.0293886	0.0210281	0.0745075	0.0897845	0.114065	0.262956	0.129469	0.0228913	0.240304	0.0128603	0.1871	0.130743	0.0103243	0.068378	0.00995709	0.0402844	0.510649	0.0137799	0.0157711	0.102561	0.0416841	0.140096	0.367254	0.58557	0.830837	0.0400433	0.328117	0.610375	0.0214646	0.0645088	0.341247	0.906765	2.68748	2.662914
11910	-403.075	-404.682	1.60711	0.564005	0.1277849	0.4435672	7.515492	0.00968687	0.0755027	0.0645035	0.139072	0.123443	0.0325604	0.0167514	0.013953	0.000614916	0.131857	0.00223424	0.0162646	0.0167409	0.0220549	0.017235	0.121748	0.233076	0.560007	0.303396	0.0321268	0.245656	0.00976932	0.0873523	0.0332783	0.0177688	0.165463	0.0190653	0.135838	0.628013	0.0741031	0.0434983	0.0678905	0.0169452	0.112446	0.317301	0.531211	0.793426	0.0534179	0.221255	0.696798	0.0285292	0.0457795	0.291662	0.861782	2.80078	3.477469
11920	-402.549	-408.309	5.75978	0.9981338	0.1279473	0.7380124	12.24049	0.00389286	0.0525912	0.0685251	0.172539	0.0582369	0.00698021	0.0333918	0.0224656	0.00122538	0.0840514	0.00318253	0.0131701	0.00937026	0.0320528	0.0355201	0.118319	0.177992	0.569655	0.253996	0.0340675	0.230899	0.00261168	0.270563	0.0386949	0.0447975	0.060238	0.0522124	0.0401967	0.206911	0.0879413	0.0362467	0.132168	0.0194662	0.0951525	0.27336	0.469461	0.736295	0.049873	0.238627	0.689849	0.0216505	0.136581	0.47619	0.99969	2.38754	2.974172
11930	-395.23	-402.948	7.71777	0.8197718	0.1003501	0.5978091	10.48603	0.00632668	0.0557942	0.0638552	0.0933667	0.12862	0.00410659	0.00910656	0.00329332	0.00182323	0.0836698	0.00188474	0.00782374	0.00188526	0.0128163	0.0226754	0.0791109	0.153365	0.562211	0.229438	0.0801948	0.258122	0.00331284	0.407663	0.0303094	0.020103	0.0278318	0.136694	0.0193015	0.171824	0.0297554	0.0335231	0.0942357	0.0306361	0.0979427	0.285031	0.489736	0.758551	0.0788886	0.249845	0.648507	0.0227598	0.0997585	0.414974	0.962286	2.52298	2.864678
11940	-390.167	-403.919	13.7519	0.5668637	0.01702229	0.5509238	10.93919	0.00747691	0.0385845	0.0300653	0.0283392	0.274326	0.00626262	0.00872584	0.00643452	0.00817353	0.154691	0.00658555	0.00802765	0.00237979	0.00882757	0.0215623	0.0139446	0.14526	0.267201	0.0730335	0.0143507	0.0309034	0.0037392	0.213671	0.0588031	0.0141848	0.026136	0.201899	0.0243214	0.392455	0.0196392	0.0190043	0.174458	0.0453032	0.0861404	0.267703	0.47608	0.754256	0.0674607	0.22197	0.691817	0.018752	0.0463538	0.293343	0.863424	2.79688	2.34877
11950	-395.714	-408.284	12.5706	0.3900845	0.01683291	0.5257439	10.62138	0.0315879	0.0575458	0.0685134	0.0190464	0.20571	0.0117347	0.0183542	0.0203728	0.00550752	0.0524946	0.00387525	0.0182426	0.00149743	0.00809093	0.0327759	0.0240695	0.114974	0.316622	0.200464	0.0323697	0.0208521	0.000741065	0.203609	0.0498069	0.029577	0.0373191	0.359986	0.0178885	0.402368	0.0159578	0.0287739	0.0350204	0.0179307	0.0874362	0.271351	0.481493	0.759409	0.0289045	0.156797	0.805075	0.00922293	0.0153103	0.174311	0.720324	3.09005	2.463679
11960	-391.165	-413.628	22.4636	0.209737	0.03959579	0.5695262	20.76306	0.0155441	0.0952749	0.100418	0.00576616	0.0503168	0.00757019	0.00962411	0.0240577	0.0040304	0.0196909	0.00819988	0.022895	0.00281224	0.00487523	0.0280349	0.0339982	0.0729745	0.186353	0.204885	0.060167	0.0121687	0.000622798	0.134463	0.0259603	0.0179413	0.0575377	0.139727	0.00673503	0.301357	0.0114813	0.0348981	0.0374921	0.0191061	0.0890509	0.271709	0.478712	0.754314	0.0516444	0.256623	0.662888	0.0288447	0.000731898	0.0395748	0.408589	3.5511	1.756978
11970	-385.596	-410	24.4041	0.2949546	0.09865327	0.4395409	21.24735	0.0127533	0.0413024	0.0615519	0.00885566	0.0406132	0.00401613	0.00508845	0.0265506	0.0013021	0.076445	0.00353847	0.00545603	0.00344512	0.00503066	0.0189649	0.01886	0.148798	0.112463	0.300663	0.0301269	0.0135841	0.00131911	0.10793	0.0296708	0.0298194	0.0447922	0.138567	0.0117655	0.254557	0.0029415	0.0326162	0.0416531	0.0211427	0.107341	0.309548	0.524396	0.790109	0.0384968	0.320561	0.606808	0.0341345	0.00489497	0.100576	0.587232	3.3073	1.656183
11980	-383.731	-410.663	26.9322	0.7994093	0.1809358	0.4956004	21.47091	0.0284447	0.0329423	0.0184048	0.0253336	0.0156826	0.00730056	0.00329932	0.0489489	0.00420791	0.0552688	0.00950068	0.0067858	0.00138283	0.00411804	0.014816	0.0702473	0.0576008	0.224124	0.132454	0.0181472	0.0353086	0.00179492	0.0589757	0.0258306	0.0206804	0.0381339	0.126395	0.0138151	0.133319	0.00172316	0.0710569	0.14007	0.0591462	0.118532	0.32329	0.532765	0.790284	0.0493506	0.499466	0.420055	0.031128	0.0954331	0.406896	0.956791	2.54088	1.50526
11990	-384.28	-406.142	21.8617	0.7007906	0.1238517	0.2874653	17.17512	0.00616363	0.0278552	0.0274085	0.00412123	0.0138998	0.0053576	0.00559495	0.0192304	0.00876987	0.108152	0.0432953	0.0125849	0.0016096	0.0137904	0.0165346	0.099181	0.0692118	0.319893	0.20166	0.0248865	0.0153908	0.00451942	0.0643651	0.0241341	0.050702	0.021938	0.0958628	0.00461714	0.222446	0.000234501	0.120043	0.151157	0.0146459	0.123686	0.345658	0.569552	0.825399	0.0480824	0.513821	0.409394	0.0287023	0.0743572	0.363903	0.925161	2.63658	1.819257
12000	-382.74	-405.113	22.3728	0.6383065	0.1443192	0.1649655	20.15656	0.0147529	0.00932993	0.0525519	0.0111754	0.0529001	0.0164978	0.0106262	0.0393357	0.0167791	0.0561903	0.0553309	0.0195516	0.00244599	0.00676399	0.0224197	0.0709377	0.0213435	0.327552	0.170444	0.0549522	0.0416294	0.00954645	0.0729556	0.151091	0.0223621	0.0124684	0.0567014	0.00909611	0.223359	0.000359924	0.0701023	0.0627296	0.00116629	0.139401	0.379161	0.609567	0.853991	0.0973439	0.488288	0.363877	0.0504917	0.0610927	0.332907	0.899671	2.70633	1.765448
12010	-385.783	-401	15.2168	0.3697065	0.2110862	0.05747136	10.47836	0.00762604	0.0352793	0.0381966	0.00384787	0.10378	0.011256	0.0122003	0.0405622	0.00867174	0.0685869	0.0530301	0.0307792	0.00427561	0.00933527	0.0122992	0.0643731	0.0888875	0.379248	0.286448	0.0539024	0.0332232	0.00290825	0.0359239	0.16854	0.00994706	0.0197382	0.123546	0.0162069	0.409989	0.00324206	0.0341886	0.0609258	0.00193217	0.166493	0.426989	0.658687	0.883261	0.0933456	0.598335	0.289945	0.0183738	0.0125976	0.158791	0.696302	3.13231	2.232896
12020	-394.048	-407.774	13.7264	0.8030523	0.3970854	0.05958043	16.34589	0.0126509	0.0372518	0.0369792	0.0126684	0.0797905	0.00862625	0.0164804	0.0537043	0.0188618	0.0467781	0.055634	0.0277197	0.00304047	0.00812755	0.00687205	0.163273	0.0519575	0.375646	0.126215	0.046204	0.0894006	0.00222124	0.0307669	0.146901	0.0950228	0.0278185	0.153989	0.00512343	0.495671	0.00216973	0.0210362	0.0504233	0.00143213	0.206755	0.47618	0.694753	0.897079	0.0491982	0.751813	0.183169	0.0158196	0.0962081	0.40836	0.957797	2.53763	2.310456
12030	-392.741	-410.733	17.9914	0.7410909	0.502483	0.09233028	28.24811	0.0124747	0.0518526	0.0322221	0.0128977	0.0602411	0.0472913	0.0187229	0.0273664	0.0439483	0.0206107	0.0249369	0.0336333	0.00295695	0.0145327	0.0105956	0.1224	0.0405022	0.224183	0.115873	0.0267507	0.0189786	0.0108892	0.0469921	0.105173	0.0726077	0.0711009	0.0758807	0.0359889	0.205018	0.00314985	0.0362868	0.107071	0.00495153	0.2237	0.491846	0.702721	0.897867	0.0648982	0.623888	0.278857	0.0323573	0.0829781	0.38229	0.939193	2.59554	1.73808
12040	-383.519	-401.465	17.9459	2.31735	0.3798375	0.08165163	14.95409	0.0181142	0.0485529	0.0562953	0.00873739	0.0553514	0.0346605	0.0100787	0.0173745	0.0168764	0.0497951	0.0406088	0.0290851	0.0058741	0.00333182	0.00980581	0.0800181	0.0259585	0.199632	0.0629483	0.0404903	0.0465979	0.00356041	0.215375	0.155215	0.0715175	0.046339	0.0882441	0.0229759	0.280776	0.00605925	0.045562	0.16218	0.00598559	0.19987	0.465737	0.684958	0.891717	0.0528529	0.682772	0.237707	0.026668	0.328426	0.68501	1.07622	1.91034	1.963978
12050	-396.267	-410.643	14.3761	0.4416945	0.2777505	0.2308868	11.54877	0.0181855	0.0478964	0.0740967	0.0147419	0.0115133	0.010777	0.00709787	0.0296489	0.0155688	0.0528066	0.0280173	0.0499646	0.00816391	0.000990071	0.0105721	0.048628	0.0225107	0.34572	0.112667	0.0202323	0.0246771	0.017453	0.12021	0.251559	0.0586428	0.142097	0.159824	0.0265102	0.464959	0.00451928	0.0330119	0.0863233	0.0115246	0.160131	0.401652	0.621516	0.854063	0.156277	0.449275	0.383507	0.0109409	0.0231601	0.21216	0.772727	2.99195	2.331111
12060	-405.787	-417.656	11.8687	0.4741342	0.6086132	0.4870143	11.57663	0.00912309	0.0562161	0.058981	0.0151098	0.0165544	0.00846202	0.0184066	0.0573157	0.028918	0.0437687	0.0232907	0.187476	0.00960785	0.000265821	0.0357624	0.0517281	0.0142113	0.250111	0.158955	0.0510681	0.0426816	0.0538627	0.0773043	0.203901	0.0190223	0.0932299	0.375228	0.0291816	0.309797	0.00160584	0.0542833	0.131655	0.00788665	0.195131	0.425761	0.621147	0.836523	0.189415	0.568704	0.224132	0.0177495	0.0286997	0.234695	0.800495	2.93611	2.494971
12070	-405.209	-415.216	10.0065	0.939314	0.4586183	0.2396834	12.36306	0.00900498	0.0431603	0.0690209	0.0121792	0.00609959	0.017049	0.00271366	0.0211955	0.0313902	0.0706666	0.170492	0.116921	0.0116837	0.000434944	0.0159138	0.0470141	0.0575704	0.221531	0.206623	0.134321	0.0400809	0.0356167	0.269687	0.0721942	0.0802406	0.0636859	0.183308	0.0215567	0.385303	0.0032704	0.0648847	0.142935	0.016368	0.195007	0.444658	0.654566	0.868045	0.203311	0.434371	0.352022	0.0102963	0.124692	0.457719	0.989169	2.42842	2.644116
