Iteration	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
15790	-393.502	-412.06	18.5573	0.2767068	12.74454	0.00163697	0.0509163	0.0361983	0.0540746	0.0589138	0.0310901	0.0165133	0.0229897	0.0268485	0.0807258	0.0148509	0.00691816	0.0159369	0.00668848	0.0760874	0.0279649	0.0995613	0.133662	0.0457862	0.105785	0.0222054	0.0152891	0.081634	0.032402	0.0739787	0.0196596	0.0262184	0.0818312	0.218489	0.0123348	0.0173494	0.167235	0.251157	0.00359642	0.0865458	0.55453	3.35533	1.932932
15800	-394.494	-406.402	11.9073	0.5523558	8.594083	0.00195472	0.0622109	0.0497021	0.0547443	0.0614083	0.022818	0.0192183	0.0404421	0.0134468	0.0284167	0.0112774	0.00209285	0.0189448	0.0316489	0.0933932	0.0295521	0.124895	0.197901	0.0466119	0.0210051	0.0047185	0.0267621	0.14935	0.0134163	0.067452	0.0434401	0.0192046	0.085433	0.188307	0.0122736	0.0166725	0.265851	0.367148	0.0434552	0.284728	0.85492	2.8169	2.191713
15810	-395.992	-409.373	13.3804	0.5985321	19.16396	0.00258978	0.0977524	0.0362706	0.17678	0.0682684	0.0546392	0.010936	0.0333162	0.00950388	0.0136987	0.0252702	0.00461966	0.0166026	0.0335095	0.0205561	0.0146505	0.0670158	0.27275	0.0266879	0.0427575	0.00263494	0.0155334	0.140818	0.0277703	0.0545816	0.0223806	0.0347866	0.173601	0.104706	0.0352911	0.0643579	0.152289	0.317314	0.0528055	0.311455	0.880568	2.75517	2.174241
15820	-396.788	-410.556	13.7678	0.8183849	14.00132	0.00353956	0.0518207	0.0456385	0.152645	0.0589219	0.0300757	0.0122121	0.0543611	0.00505919	0.0174826	0.030421	0.0109726	0.00936975	0.0128625	0.0169979	0.0179788	0.0788913	0.122288	0.0805393	0.0345383	0.00482679	0.0154813	0.112407	0.0160072	0.0659214	0.0106317	0.0883256	0.115492	0.170828	0.0671624	0.0702447	0.330517	0.352067	0.0994644	0.414432	0.961922	2.52418	2.266528
15830	-401.653	-410.966	9.31315	0.7287233	13.99284	0.0031495	0.0142913	0.0354925	0.045909	0.0559805	0.0316359	0.00778997	0.0402481	0.00226103	0.0246456	0.0964184	0.0264072	0.00648341	0.0242699	0.0431445	0.0280224	0.132686	0.384125	0.0906084	0.0260566	0.00361585	0.00820224	0.059984	0.0377495	0.176196	0.0344482	0.116279	0.0898723	0.205644	0.0720474	0.132629	0.237208	0.297851	0.0803311	0.376773	0.935064	2.60783	2.591352
15840	-413.639	-412.45	-1.18854	2.219689	10.66176	0.0262148	0.0170216	0.0950443	0.0418597	0.0497863	0.0282617	0.00531362	0.0927046	0.002882	0.0991044	0.251651	0.01459	0.00530706	0.00912816	0.0240477	0.0353283	0.252503	0.246579	0.0955668	0.0443398	0.00426595	0.0127446	0.225173	0.03833	0.24151	0.00972627	0.286966	0.117276	0.114913	0.0760878	0.131943	0.0876845	0.683228	0.318161	0.676511	1.07463	1.9307	3.467082
15850	-413.345	-413.685	0.339419	2.480458	9.094704	0.0118308	0.0581266	0.0747623	0.0669025	0.0332729	0.0786715	0.00746423	0.144449	0.00310774	0.0465184	0.222267	0.00906427	0.00861095	0.0135439	0.0161238	0.0887051	0.123076	0.315955	0.0882992	0.0783281	0.0143943	0.0763768	0.248167	0.0277345	0.274791	0.0047215	0.0636552	0.306084	0.167667	0.0776784	0.100332	0.0633366	0.411414	0.344596	0.697991	1.0784	1.87901	3.325433
15860	-403.726	-404.938	1.21236	2.055949	9.540778	0.0120803	0.0215536	0.118115	0.0631339	0.00977141	0.0221907	0.0690719	0.0731209	0.00763131	0.231486	0.108059	0.00531734	0.0207113	0.0141273	0.0186956	0.0796083	0.0728371	0.35399	0.0238306	0.0716426	0.00624067	0.0533034	0.164976	0.0690091	0.119357	0.0285066	0.15205	0.179498	0.199355	0.0585378	0.11887	0.136	0.596542	0.299863	0.660834	1.07133	1.96797	3.27922
15870	-405.115	-405.77	0.655021	1.556562	6.261379	0.01493	0.026052	0.0599425	0.119258	0.0260378	0.0200032	0.0416106	0.048583	0.018494	0.307722	0.0659453	0.00821374	0.0204878	0.00877255	0.0345815	0.101475	0.15967	0.274668	0.00423588	0.0396656	0.0155149	0.0293447	0.184901	0.0532111	0.133809	0.0267864	0.0798225	0.119073	0.274456	0.0743351	0.205236	0.0333241	0.420311	0.233929	0.597708	1.05358	2.11479	3.050472
15880	-398.936	-407.315	8.37897	2.202949	17.30176	0.0365325	0.0463363	0.0842845	0.0317673	0.0422928	0.0453603	0.0170003	0.0181691	0.0483886	0.160624	0.0604977	0.00452427	0.0664481	0.00711251	0.0259827	0.0723792	0.140831	0.245902	0.00286702	0.0244996	0.00435486	0.0642183	0.141409	0.0226047	0.0939395	0.0730902	0.0608902	0.0837989	0.156305	0.0549265	0.0634974	0.0175079	0.41281	0.316354	0.674994	1.07433	1.93432	2.431152
15890	-398.738	-406.461	7.72245	1.306651	11.12302	0.0139271	0.0473849	0.105794	0.0837015	0.0373558	0.0211674	0.0140434	0.0307666	0.074496	0.186787	0.132826	0.00580881	0.0311988	0.0124731	0.0615769	0.0802178	0.162183	0.340489	0.00320793	0.0273121	0.00605855	0.0447129	0.121188	0.045782	0.0786093	0.0532655	0.0674774	0.13535	0.24372	0.0315063	0.0703146	0.0438843	0.307036	0.193851	0.552855	1.03672	2.21658	2.721622
15900	-396.19	-405.415	9.22552	0.8381745	11.36068	0.00329038	0.0209116	0.0631709	0.0339484	0.0420045	0.0240618	0.00516547	0.023394	0.0534391	0.105851	0.0751131	0.0241475	0.0834856	0.00897072	0.0342924	0.0554908	0.103666	0.129136	0.00902699	0.0702385	0.0105414	0.0292131	0.0910611	0.0269801	0.0835036	0.0646602	0.0653069	0.206098	0.258603	0.0791627	0.122659	0.0260095	0.598242	0.103652	0.422061	0.966996	2.50729	2.630846
15910	-398.874	-407.088	8.21408	1.00638	12.21591	0.00163898	0.0348505	0.0509056	0.0166856	0.0718804	0.0062678	0.0029039	0.0274306	0.047689	0.103722	0.0837694	0.0529712	0.066252	0.00740145	0.0257626	0.0818993	0.118696	0.119512	0.0216368	0.0382463	0.0179939	0.0126992	0.0812051	0.0471429	0.125749	0.0796053	0.151789	0.306659	0.198115	0.0948751	0.036769	0.0198575	0.545176	0.138225	0.478661	1.00105	2.38206	2.697757
15920	-401.873	-408.122	6.24912	0.4860952	13.83969	0.00184766	0.0201014	0.0967437	0.007503	0.0397098	0.0160205	0.00483495	0.0133165	0.0403448	0.264809	0.0225134	0.0370277	0.0163022	0.0230598	0.0638252	0.104526	0.132728	0.173603	0.0467354	0.0540763	0.0189892	0.0231571	0.0673504	0.0604263	0.0481422	0.0224074	0.232671	0.425486	0.0860127	0.0626208	0.102471	0.0468477	0.458716	0.0308404	0.242742	0.809881	2.91654	2.834926
15930	-407.009	-408.176	1.16728	0.4834702	9.105131	0.00196356	0.0335161	0.0876538	0.0123068	0.0306369	0.00738581	0.0116806	0.00680806	0.0752227	0.18424	0.0429441	0.0572465	0.0220924	0.0614048	0.066153	0.032601	0.265859	0.187309	0.0339149	0.0650129	0.0746075	0.0354906	0.0644447	0.124763	0.0533884	0.0341846	0.47746	0.213409	0.243959	0.0369644	0.11358	0.0282161	0.667532	0.0303664	0.240988	0.807858	2.92079	3.453952
15940	-408.122	-409.917	1.79492	1.187112	7.921571	0.00597284	0.0326086	0.0766762	0.0256597	0.0549272	0.00205653	0.00812826	0.00718088	0.0275981	0.126219	0.132352	0.0667593	0.0377271	0.119312	0.152522	0.0473496	0.143416	0.28896	0.0782106	0.0783811	0.0548104	0.025902	0.0327293	0.0843474	0.023829	0.0210658	0.207196	0.246715	0.168623	0.0900295	0.125785	0.0120343	0.646659	0.17271	0.526576	1.0252	2.27551	3.251743
15950	-402.22	-402.74	0.520251	0.60169	9.510501	0.0141777	0.0623863	0.100466	0.0132474	0.138018	0.000850852	0.00783661	0.0184844	0.0346565	0.057352	0.0404602	0.0479088	0.0397935	0.0948371	0.0345222	0.0698824	0.149338	0.801065	0.0623723	0.0440071	0.0980352	0.0334656	0.0257088	0.0454099	0.0237867	0.0149247	0.290515	0.290153	0.27334	0.0680167	0.0337846	0.0147125	0.461436	0.0534568	0.31321	0.882179	2.75115	3.504952
15960	-415.937	-408.14	-7.79678	2.746197	13.26972	0.014176	0.108281	0.0902596	0.0118128	0.0795862	0.00805063	0.00670763	0.0243219	0.0303989	0.119469	0.0185166	0.0549764	0.0938294	0.0383055	0.0464325	0.204353	0.153973	0.567953	0.195101	0.173186	0.0876588	0.0135826	0.0183169	0.0354117	0.0274622	0.0312247	0.276553	0.351017	0.313565	0.0276474	0.0469362	0.00718044	0.472624	0.368622	0.716431	1.08094	1.83401	3.748869
15970	-422.179	-421.235	-0.943625	3.072758	9.27834	0.0111002	0.251457	0.0895454	0.0464475	0.172438	0.0120252	0.00547485	0.0148243	0.0296272	0.0553985	0.0377809	0.046272	0.0574438	0.0354214	0.0332421	0.156265	0.0840806	0.334009	0.129764	0.22558	0.133272	0.044036	0.0336684	0.0424381	0.145736	0.00724737	0.305365	0.152729	0.145859	0.0131233	0.125983	0.00718042	0.416371	0.394813	0.735478	1.08285	1.78686	3.401204
15980	-416.632	-412.705	-3.92673	2.679303	7.547894	0.0327404	0.0982514	0.0409717	0.209325	0.205171	0.00253553	0.0101565	0.00924227	0.0502332	0.0345953	0.187238	0.0716607	0.00832576	0.0435515	0.0506741	0.0939511	0.219932	0.386534	0.160146	0.165194	0.0394436	0.0795672	0.0753307	0.00912888	0.0843918	0.0114425	0.23984	0.195146	0.17522	0.039699	0.0638825	0.0191391	0.659058	0.362823	0.712069	1.0804	1.84471	3.771717
15990	-415.951	-415.531	-0.419993	2.22653	9.524323	0.0485216	0.159238	0.218107	0.101886	0.147201	0.00075701	0.0117483	0.00856617	0.0113746	0.0520466	0.172154	0.112703	0.0047741	0.0106053	0.0815678	0.0985635	0.12345	0.324514	0.110282	0.105396	0.0440341	0.0292793	0.0316528	0.0109179	0.133467	0.00118982	0.34981	0.0980301	0.238241	0.0293738	0.109105	0.0225622	0.431609	0.318895	0.677126	1.07475	1.92923	3.432728
16000	-410.386	-411.057	0.670089	1.191688	10.80505	0.0163774	0.147243	0.13458	0.133352	0.246305	0.00158322	0.0250362	0.0105897	0.0159317	0.0490108	0.18153	0.0362514	0.00439384	0.00851013	0.0552786	0.105601	0.152681	0.350585	0.350176	0.02882	0.0479925	0.0655918	0.0688587	0.0278055	0.117205	0.000671661	0.174485	0.089903	0.216878	0.0233015	0.021788	0.00423742	0.469796	0.173544	0.527653	1.0257	2.2731	3.38235
16010	-413.407	-412.594	-0.813142	0.8706462	6.924685	0.0150933	0.0409373	0.051168	0.0679986	0.137779	0.00319385	0.0171261	0.00478051	0.0739591	0.0175203	0.128349	0.103111	0.00405953	0.00213788	0.103839	0.119252	0.133386	1.06934	0.190313	0.0670163	0.0395608	0.0161987	0.107192	0.0172884	0.0930979	0.00107271	0.312342	0.116469	0.239454	0.0320247	0.0223711	0.00303623	0.179571	0.110479	0.434095	0.97476	2.48067	3.53004
16020	-408.422	-410.056	1.63351	1.404613	10.8726	0.00723907	0.0100248	0.079306	0.0968833	0.214217	0.00294199	0.0601986	0.0028118	0.0662502	0.116022	0.0960578	0.0950106	0.00516713	0.00405743	0.0613282	0.0603456	0.10609	0.808125	0.268738	0.0411739	0.0304114	0.0434131	0.105797	0.0109212	0.0775484	0.00184344	0.196545	0.209412	0.233127	0.0186276	0.0383241	0.0134567	0.0894037	0.210204	0.571869	1.04429	2.17364	3.270817
16030	-402.139	-412.952	10.813	1.159245	13.29201	0.00569271	0.0129479	0.0207473	0.0574954	0.157741	0.0122835	0.0279634	0.0056247	0.143845	0.0751456	0.0764653	0.0709198	0.0145292	0.00911089	0.03585	0.0710373	0.0592673	0.419878	0.154223	0.022586	0.0378384	0.0463577	0.0476504	0.00857052	0.0845901	0.00510514	0.176671	0.283197	0.136238	0.027997	0.0306313	0.00630717	0.121221	0.16759	0.51989	1.02208	2.29044	2.465729
16040	-396.379	-408.928	12.5496	0.5267564	17.80527	0.0436375	0.0106666	0.0864011	0.0477883	0.0432137	0.0195856	0.0075287	0.000852645	0.0323284	0.134559	0.0548132	0.0547227	0.0470214	0.0147383	0.0325815	0.0422172	0.0200818	0.19241	0.187171	0.0315359	0.0466014	0.0351203	0.0319484	0.00350806	0.0308782	0.00603132	0.0999632	0.155663	0.480836	0.116384	0.0331112	0.00850468	0.117414	0.0384477	0.269025	0.838801	2.85373	2.269819
16050	-393.201	-410.577	17.376	0.519271	12.02482	0.00667477	0.0111434	0.0814348	0.0305306	0.0324362	0.0237434	0.0164998	0.00079984	0.0312995	0.24354	0.0599942	0.0156366	0.049924	0.0319297	0.0206988	0.0280598	0.103455	0.181611	0.0979814	0.0121009	0.107214	0.0365912	0.0169779	0.0023895	0.0647342	0.00658879	0.0512272	0.0300425	0.307214	0.093566	0.0221693	0.0255399	0.135381	0.0370127	0.26431	0.833799	2.86488	1.97913
16060	-387.599	-405.856	18.2571	0.911076	15.05066	0.00717967	0.0407988	0.0769546	0.0411841	0.0157691	0.0222113	0.0204787	0.000715969	0.030122	0.0948572	0.112483	0.0188371	0.0177052	0.0281287	0.0308991	0.0506435	0.0939357	0.272436	0.0946118	0.00489975	0.106004	0.029733	0.0162604	0.00293686	0.0453749	0.00562762	0.0968699	0.0406722	0.256608	0.115576	0.010143	0.076508	0.071414	0.118887	0.448289	0.983547	2.44928	1.948579
16070	-387.826	-408.288	20.462	0.5093242	23.63436	0.00293973	0.0298869	0.0754098	0.0103183	0.012514	0.0136392	0.0174362	0.00222862	0.0220633	0.0428819	0.124103	0.0447793	0.0243553	0.0583952	0.0252706	0.0586111	0.0742258	0.148663	0.0508554	0.0152469	0.166134	0.0399759	0.0108895	0.0046274	0.0257937	0.0120555	0.0953402	0.0579627	0.303518	0.0486309	0.0110728	0.0302818	0.0619527	0.0351287	0.257959	0.826936	2.87998	1.722059
16080	-388.493	-403.057	14.5639	0.8151103	17.23146	0.00167173	0.0178738	0.0520572	0.0275681	0.0791042	0.0495781	0.00922188	0.010747	0.0249612	0.1226	0.119017	0.0110328	0.0288286	0.0266777	0.0204108	0.0920069	0.04937	0.234565	0.198538	0.0282646	0.147518	0.0228019	0.017691	0.0133831	0.0229171	0.0795344	0.122088	0.0902244	0.313219	0.052987	0.00881044	0.0340603	0.0263681	0.0987698	0.413147	0.961055	2.52703	2.155697
16090	-392.347	-401.831	9.4838	0.6644571	10.18228	0.00111526	0.0200336	0.0480286	0.0105144	0.0385803	0.0359113	0.0306036	0.00514979	0.0217271	0.188481	0.0859439	0.00776867	0.0435548	0.00857656	0.0322298	0.0806316	0.0833552	0.273815	0.139138	0.00878356	0.0808254	0.0174588	0.0743728	0.0104399	0.0377395	0.0621388	0.539832	0.0498369	0.366006	0.127578	0.0209184	0.0178471	0.0263087	0.0666185	0.346266	0.91095	2.67617	2.595245
16100	-393.269	-402.363	9.09387	1.510323	13.1293	0.0101421	0.0227704	0.0258499	0.01098	0.0369742	0.0147548	0.0131522	0.00875044	0.0398785	0.0969329	0.0265698	0.00814194	0.0386041	0.0125092	0.0349105	0.106291	0.121929	0.198696	0.172044	0.00956499	0.152351	0.101261	0.0401369	0.0170618	0.0751279	0.0500864	0.337861	0.0649495	0.449051	0.136246	0.0166072	0.0125544	0.10927	0.226913	0.590266	1.05102	2.1318	2.57201
16110	-405.424	-408.964	3.53944	1.522679	8.447715	0.0129716	0.00851754	0.127783	0.0572419	0.158672	0.00733963	0.0409971	0.017864	0.0635722	0.185748	0.0359492	0.0111989	0.0569813	0.0403518	0.0325425	0.0535551	0.0299366	0.409084	0.119571	0.0124174	0.122993	0.0566172	0.0197589	0.0113177	0.0333004	0.19245	0.220409	0.052606	0.440558	0.125431	0.0256973	0.0262687	0.232032	0.228805	0.592288	1.05173	2.12718	3.041734
16120	-391.822	-404.535	12.7139	0.7721015	14.54477	0.0137357	0.0255336	0.0584182	0.0157329	0.0846176	0.0217647	0.0232782	0.00393525	0.0237863	0.111596	0.0547174	0.0235436	0.0342958	0.0247084	0.0488331	0.0190487	0.0649791	0.486977	0.159313	0.0348258	0.119936	0.0474905	0.0380487	0.00553861	0.0298544	0.0821055	0.117355	0.0427052	0.245323	0.101241	0.032998	0.00969036	0.13048	0.0896099	0.395655	0.948914	2.56582	2.336407
16130	-391.474	-406.547	15.0733	1.374235	12.69035	0.0357218	0.0371125	0.0227665	0.114664	0.0858562	0.0205319	0.0333522	0.00264805	0.0120218	0.0991881	0.0473144	0.0417855	0.0338948	0.00996508	0.0133867	0.0543705	0.0941727	0.306903	0.0623573	0.0127695	0.0940116	0.0589042	0.0253111	0.00474892	0.0289429	0.051651	0.139354	0.0767639	0.235997	0.0497779	0.0599248	0.0141368	0.138702	0.205224	0.56619	1.04209	2.18649	2.119008
16140	-393.365	-407.754	14.3884	0.4629483	12.6202	0.0319357	0.0327431	0.0500741	0.0463968	0.0608648	0.0398099	0.0115737	0.0022434	0.119922	0.0339492	0.019481	0.0193687	0.0328384	0.0048234	0.013746	0.0644325	0.0509169	0.287522	0.160251	0.00509973	0.249646	0.0225831	0.0314566	0.012143	0.0622824	0.0468204	0.150993	0.0204074	0.23196	0.105544	0.0616485	0.00674254	0.153664	0.0267435	0.227041	0.791317	2.9549	2.243884
16150	-401.024	-407.829	6.80476	0.3895357	10.26143	0.0565761	0.0485147	0.0565567	0.0302109	0.119528	0.0193247	0.0134338	0.00273018	0.0679969	0.131884	0.0995868	0.0141242	0.0438122	0.00181334	0.0119339	0.0756076	0.129718	0.242431	0.361619	0.0153613	0.172191	0.0113263	0.0212933	0.0176472	0.0476565	0.03215	0.256041	0.00575534	0.239677	0.0982626	0.0996708	0.00405487	0.337967	0.0152342	0.173897	0.719704	3.09117	2.886456
16160	-397.238	-402.319	5.0809	0.5129535	12.78249	0.13459	0.0823593	0.0195096	0.0238056	0.0696011	0.00899633	0.00284355	0.00409413	0.0211792	0.0398839	0.0861267	0.0208042	0.0414089	0.00188574	0.0112758	0.0450916	0.17895	0.240935	0.456381	0.0197087	0.350402	0.0352079	0.010443	0.0444508	0.035663	0.0155522	0.181871	0.00577799	0.229798	0.0635133	0.137468	0.0262171	0.32428	0.035813	0.260288	0.82947	2.87443	2.970077
16170	-394.629	-403.483	8.85405	0.4171588	10.12311	0.0690976	0.038942	0.0219335	0.0177766	0.0594374	0.00598515	0.00447835	0.00816839	0.0371103	0.0312851	0.185925	0.0106862	0.0542957	0.0209024	0.00458256	0.207514	0.0525793	0.282484	0.329863	0.018729	0.151441	0.029071	0.0212498	0.0220977	0.0477736	0.0244311	0.297711	0.00432915	0.146214	0.0514504	0.153974	0.0463545	0.22135	0.0192657	0.194453	0.7492	3.03708	2.679223
16180	-389.204	-396.524	7.31928	0.4537423	9.693408	0.109388	0.0318754	0.0728712	0.0419069	0.0634487	0.0111465	0.00182232	0.0019688	0.0194561	0.0111292	0.134866	0.000535846	0.00580815	0.0140363	0.00176535	0.0934217	0.0880264	0.351629	0.183267	0.0113817	0.220521	0.0474327	0.0371031	0.00305539	0.0392247	0.0210753	0.213753	0.00502184	0.463615	0.0394122	0.0835321	0.0586929	0.33156	0.0251691	0.220649	0.783456	2.97073	2.81375
16190	-384.737	-404.563	19.8258	0.5393934	21.58405	0.0321799	0.0432117	0.0174391	0.0164666	0.0341665	0.00878702	0.00338089	0.00415421	0.00910684	0.00470199	0.0889781	0.00117087	0.00150728	0.0375548	0.00137858	0.0526983	0.0865832	0.173699	0.171122	0.015902	0.190426	0.00965419	0.0397735	0.0168756	0.0385679	0.0544582	0.188865	0.00171274	0.0684502	0.0909923	0.105269	0.0419328	0.142809	0.0409013	0.276857	0.846943	2.8353	1.793976
16200	-394.853	-411.473	16.6204	0.4900251	14.16799	0.0421173	0.0272923	0.00129211	0.0411185	0.0180161	0.00670976	0.00583756	0.00123185	0.0110269	0.0681986	0.0873092	0.00124994	0.00710444	0.0154389	0.00114976	0.06505	0.0762101	0.169378	0.204983	0.0123216	0.110084	0.0207962	0.0862995	0.0267731	0.014917	0.0652211	0.307066	0.00213698	0.214757	0.0734371	0.171641	0.0473113	0.083434	0.0315542	0.245354	0.812873	2.91022	2.086911
16210	-392.846	-404.985	12.1388	0.4470611	11.63839	0.0679682	0.0368401	0.015315	0.0400907	0.0222219	0.0278493	0.010793	0.00114094	0.0100203	0.286162	0.150127	0.00168107	0.0236702	0.0249161	0.00222165	0.0729907	0.084859	0.279036	0.157452	0.00938255	0.0621222	0.026649	0.0398937	0.0147083	0.0105229	0.011935	0.22712	0.00517479	0.248369	0.0629569	0.151133	0.0962576	0.133483	0.0240476	0.215959	0.77757	2.98242	2.415064
16220	-400.697	-410.776	10.0792	0.7946008	11.00327	0.0364251	0.0484861	0.0137102	0.00419804	0.0272279	0.0283362	0.0177816	0.0014802	0.0760709	0.309224	0.0505949	0.00245635	0.0351201	0.0300835	0.00293708	0.14642	0.215521	0.264473	0.0928321	0.0258636	0.0711811	0.0149944	0.0796562	0.0182375	0.0142735	0.00644066	0.133973	0.0164665	0.412035	0.056896	0.161899	0.0374353	0.100579	0.0944093	0.404951	0.955448	2.54519	2.553309
16230	-395.189	-406.292	11.1034	0.5510014	12.51616	0.018232	0.0255824	0.0150617	0.00342188	0.0128758	0.01064	0.0113659	0.00385251	0.0862106	0.132244	0.17676	0.000967262	0.0741861	0.0345331	0.0182918	0.0379907	0.141277	0.521977	0.151715	0.0264872	0.0289324	0.0170141	0.0125326	0.0362196	0.0124211	0.0322876	0.0515067	0.00921928	0.448891	0.0923897	0.138085	0.0273418	0.0872887	0.0431867	0.283913	0.854103	2.8188	2.4978
16240	-400.987	-407.618	6.63061	0.7239177	11.57492	0.0189185	0.0151427	0.0213998	0.00512218	0.0149049	0.0164908	0.0109029	0.00252717	0.0481608	0.298671	0.0286283	0.000818645	0.132259	0.0125483	0.0512756	0.110619	0.235149	0.437491	0.186271	0.0248264	0.0161244	0.0339158	0.0199794	0.0800236	0.0271905	0.03741	0.13228	0.00224292	0.301886	0.0477926	0.127215	0.179135	0.188446	0.0793027	0.3746	0.933419	2.61268	2.865768
16250	-394.873	-399.496	4.62281	0.9564634	12.49636	0.011568	0.0255265	0.100063	0.00883191	0.0181915	0.0213956	0.0058765	0.0116785	0.0397021	0.19068	0.0377204	0.00170463	0.0715901	0.0300389	0.0540279	0.122941	0.163634	0.43538	0.0700606	0.0336658	0.0111785	0.0643405	0.00615981	0.0244554	0.0567445	0.0383979	0.290732	0.00696347	0.474162	0.0744512	0.223504	0.0779609	0.180717	0.128187	0.463263	0.992394	2.41616	2.984044
16260	-405.563	-420.374	14.811	0.5311026	11.46697	0.0763265	0.0268363	0.0897525	0.00829931	0.0570367	0.0321885	0.00872039	0.0325436	0.071721	0.145905	0.029902	0.000921977	0.130547	0.0383036	0.0273189	0.0625341	0.101241	0.303728	0.0410916	0.0488209	0.0102208	0.0207216	0.00575146	0.020577	0.0641976	0.0432994	0.0599153	0.0115252	0.210333	0.0292713	0.140314	0.0170032	0.204223	0.0392873	0.271736	0.841643	2.84733	2.171093
16270	-389.19	-411.106	21.9157	0.541861	17.60188	0.0791923	0.0435363	0.0486305	0.00311562	0.074553	0.0252266	0.00778603	0.0815343	0.0418337	0.0862896	0.0162479	0.000586283	0.0203479	0.0426913	0.0100759	0.0388682	0.0704153	0.192745	0.0289141	0.0141213	0.0147124	0.031344	0.00661243	0.0126543	0.0404011	0.0256624	0.125916	0.0173303	0.249729	0.0338252	0.0466139	0.0239529	0.188384	0.0413847	0.278368	0.84849	2.83176	1.74385
16280	-386.22	-406.573	20.3524	0.4570088	15.81735	0.0279897	0.0286733	0.0463537	0.00261835	0.0836521	0.0393844	0.00987784	0.0377984	0.0616158	0.0453828	0.0782832	0.00060646	0.0162943	0.0145584	0.00954028	0.0735532	0.0544782	0.28519	0.0287851	0.0484011	0.0118419	0.0184603	0.0122995	0.0244138	0.0662141	0.0455762	0.106338	0.00807094	0.251578	0.0267873	0.0575883	0.0414451	0.180685	0.0257239	0.222926	0.786278	2.96507	1.844335
16290	-383.608	-409.892	26.2836	0.3383499	14.67951	0.0277179	0.0358457	0.0351393	0.00480632	0.0231958	0.0191806	0.00927492	0.00561336	0.0401594	0.026566	0.0290813	0.00295157	0.0067894	0.0432098	0.00739642	0.0873821	0.0563543	0.0897507	0.0873955	0.034098	0.0131173	0.0332014	0.0160929	0.037094	0.0676587	0.05128	0.168887	0.0226466	0.193236	0.0352142	0.0353681	0.0235572	0.0697442	0.00891507	0.134474	0.654928	3.20168	1.439005
16300	-387.722	-403.64	15.9179	0.7696886	11.81606	0.0501847	0.0383049	0.0450087	0.00858951	0.0198317	0.0105058	0.00283741	0.00645188	0.0423558	0.0483917	0.0908677	0.0302465	0.00947618	0.0579509	0.027613	0.0599251	0.0412615	0.341639	0.132062	0.0330169	0.00831782	0.0226583	0.0156905	0.0300381	0.0295463	0.0456174	0.23877	0.0152785	0.193866	0.0308762	0.0471189	0.0275115	0.269113	0.0890945	0.394638	0.948189	2.56808	2.070923
16310	-399.31	-412.183	12.873	0.5589854	10.53111	0.0411843	0.0255573	0.0202126	0.00464663	0.115079	0.0180915	0.00183692	0.00460455	0.0755014	0.123427	0.203433	0.0383884	0.00453143	0.0805605	0.0166825	0.0824986	0.0602072	0.240473	0.164309	0.0780456	0.00435807	0.0264919	0.0252782	0.0354796	0.0649334	0.0290691	0.178351	0.0535564	0.24038	0.0187795	0.0673029	0.0426092	0.110542	0.0447748	0.28869	0.85886	2.80768	2.296401
