Iteration	Posterior	Likelihood	Prior	age_extant	age_Kretzoiarctos_beatrix	alpha_cytb	alpha_morpho	alpha_ofbeta	beta_ofbeta	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates_mean	cats[1]	cats[2]	cats[3]	cats[4]	clock_morpho	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	fossil[1]	fossil[2]	fossil[3]	fossil[4]	fossil[5]	fossil[6]	fossil[7]	fossil[8]	fossil[9]	fossil[10]	fossil[11]	fossil[12]	fossil[13]	fossil[14]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	num_samp_anc	origin_time	psi	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	t[1]	t[2]	t[3]	t[4]	t[5]	t[6]	t[7]	t[8]	t[9]	t[10]	t[11]	t[12]	t[13]	t[14]	turnover
200	-4143.71	-4150.79	7.08755	31.28854	11.70889	0.1917855	1.701539	0.7399691	0.7824352	0.00537181	0.000170732	0.00783445	0.0180603	0.0152529	0.00260269	0.00535108	0.00938788	0.00933801	0.0109805	0.00482496	0.0651822	0.00692882	0.0151978	0.0117068	0.0295494	0.0062509	0.00828813	0.031973	0.00850728	0.0118316	0.0177091	0.00308932	0.00365159	0.00236729	0.00727139	0.0170341	0.00132737	0.0171446	0.00847942	0.00863845	0.00784725	0.00897361	0.00947103	0.0121688	0.00650303	0.0320261	0.0147948	0.00594679	0.00424181	0.00153132	0.00240217	0.01045781	0.189786	0.401847	0.584044	0.80021	0.03083297	0.04129897	0.0120873	0.400645	0.0127259	0.0071907	0.566906	0.000444887	0.2422044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18642	0.539216	0.256201	0.0181626	4	40.04714	0.06223022	0.00039519	0.029175	0.361881	3.60855	0.254845	0.618993	1.06035	2.06581	0.286417	0.31124	0.145918	0.256424	0.2835034	7.70033	6.98611	1.65328	16.0311	6.50804	7.56495	8.61174	11.7089	37.0816	16.5319	15.4235	5.29517	0.0543646	21.5637	0.8543263
210	-4130.14	-4147.11	16.9632	35.06588	11.7344	0.1797781	0.4318063	0.5847755	0.3614217	0.0130041	0.000126135	0.00358496	0.0168793	0.00823732	0.00241157	0.00419083	0.00777641	0.00422598	0.00894898	0.0219627	0.0167455	0.00504844	0.00678463	0.00376938	0.0157757	0.00910639	0.0118483	0.00973847	0.00540759	0.00463202	0.0163638	0.00480954	0.00137661	0.00271614	0.0217636	0.018797	0.00392414	0.0165587	0.00467892	0.00974356	0.0128901	0.00569798	0.00592987	0.010513	0.00886404	0.0259087	0.0276152	0.0031508	0.00621968	0.000721877	0.0127514	0.011044	0.204287	0.445594	0.645683	0.856058	0.0280811	0.02006046	0.0174322	0.453108	0.0122635	0.00490042	0.511176	0.00111997	0.1042869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0758387	0.682397	0.205303	0.0364618	5	38.47348	0.03178422	0.000244265	0.0229841	0.328866	3.64791	0.0215576	0.205091	0.763526	3.00983	0.293471	0.300399	0.150291	0.255839	0.1243473	7.72216	6.87013	1.4617	16.0311	9.06977	8.37791	8.61174	11.7344	35.6355	16.5319	15.3227	5.14917	0.0543646	20.6322	0.838674
220	-4147.89	-4145.89	-2.00277	31.15373	11.7344	0.1777374	0.4072146	0.2996556	0.3865444	0.0484354	0.000229847	0.00420415	0.0212887	0.0136289	0.0455526	0.00247917	0.00842088	0.00771366	0.0121124	0.0524214	0.0338802	0.0243157	0.00853315	0.00736386	0.00450402	0.0153556	0.00854268	0.00772439	0.0138489	0.0166521	0.0168557	0.00360055	0.00503681	0.00185588	0.0411729	0.0251499	0.0124869	0.0138371	0.0164005	0.0228458	0.0135241	0.00661365	0.00414882	0.0112123	0.0020221	0.0358044	0.0175552	0.00613772	0.00490022	0.0030108	0.00890771	0.01859934	0.14913	0.374462	0.58594	0.825775	0.02757803	0.07540369	0.0100261	0.553682	0.00958197	0.00238167	0.421729	0.00259885	0.09915577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0922788	0.377931	0.462381	0.0674095	6	37.38512	0.08706599	0.000223633	0.0219994	0.323121	3.65466	0.0177688	0.187125	0.738971	3.05614	0.301324	0.319561	0.11643	0.262685	0.1745595	7.63198	6.34028	1.95678	14.9166	7.51601	8.37791	8.61174	11.7344	36.8933	16.7304	15.3227	5.29614	0.0543646	20.6322	0.5680344
230	-4147.16	-4150.92	3.76167	29.90096	11.7344	0.1886796	1.847886	0.7382264	0.7537276	0.0174285	0.000166395	0.00258662	0.0177784	0.00917235	0.0195444	0.00193885	0.0104504	0.00740102	0.0124192	0.0558279	0.00453903	0.0357762	0.0040485	0.0133192	0.00602935	0.0208718	0.0152039	0.0066768	0.0199421	0.0125826	0.0155313	0.00728644	0.00395422	0.00157962	0.0227748	0.012369	0.0238256	0.00886135	0.0258016	0.00643755	0.0234292	0.0100788	0.00721431	0.010151	0.00542743	0.01648	0.0131944	0.0117267	0.00345391	0.0032028	0.0273492	0.01209942	0.191873	0.405857	0.588941	0.80445	0.0376058	0.05039322	0.0171145	0.496842	0.00969196	0.00568641	0.465095	0.00556954	0.1265887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0674798	0.544131	0.266731	0.121658	5	37.82805	0.05835078	0.000351006	0.0275106	0.353473	3.61867	0.274415	0.637798	1.06567	2.02212	0.33249	0.280499	0.125556	0.261456	0.1769819	7.59185	6.34028	1.95678	17.2738	9.53667	9.21292	8.61174	11.7344	36.8049	16.7304	14.3234	5.29614	0.0543646	20.6322	0.7152634
240	-4137.29	-4144.13	6.84122	32.60214	11.7344	0.1790753	2.553829	0.9910329	1.235987	0.0254374	0.000128977	0.00292092	0.0202857	0.0117823	0.00781518	0.00163089	0.0115303	0.00848929	0.0164642	0.0410866	0.00376226	0.0201261	0.0074714	0.0111842	0.0195687	0.016698	0.0292072	0.0124769	0.0336031	0.00992999	0.0103592	0.00937281	0.00501608	0.0222013	0.0150897	0.00952589	0.022777	0.00670127	0.00775385	0.0147872	0.0127178	0.0105039	0.00542535	0.0268795	0.00164099	0.0196391	0.0212449	0.00409656	0.00276986	0.00148751	0.0343083	0.01575015	0.192216	0.384634	0.549233	0.758018	0.0294566	0.05033311	0.00770463	0.507115	0.0113653	0.00962125	0.449772	0.0144224	0.1046531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0167116	0.510261	0.422749	0.0502778	7	40.68431	0.06678183	0.000237007	0.0226427	0.326892	3.65023	0.351501	0.703392	1.07921	1.86589	0.302634	0.293951	0.130487	0.272928	0.1549862	7.60929	7.17086	1.53372	14.1178	9.65634	9.23086	8.61174	11.7344	37.1732	16.5591	14.3234	5.20956	0.0543646	20.6322	0.6752414
250	-4140.3	-4143.24	2.94159	28.60592	11.76889	0.1949759	1.813827	2.268066	2.371736	0.0263795	0.000399358	0.00201328	0.0186213	0.00923409	0.0158741	0.00147614	0.00866557	0.00658322	0.0157382	0.0204499	0.0118863	0.00593171	0.0124189	0.0129785	0.00946267	0.015204	0.0096904	0.00756832	0.0511068	0.00692364	0.00927428	0.0206346	0.00129611	0.0219045	0.00716303	0.0308944	0.0144433	0.00610418	0.0130698	0.0306259	0.0110718	0.00717446	0.0146011	0.00729067	0.000798476	0.0226772	0.00766966	0.00342495	0.00163812	0.00422876	0.0145282	0.01208767	0.2595	0.426686	0.556312	0.726275	0.02378959	0.07386867	0.0160308	0.518115	0.00553406	0.00897281	0.439175	0.0121718	0.08877313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0415734	0.232541	0.678274	0.0476115	4	41.49573	0.07213967	0.000444614	0.0309283	0.370419	3.59821	0.269991	0.633634	1.06455	2.03183	0.307776	0.312242	0.130975	0.249007	0.1626418	7.60929	7.17086	1.97048	19.7332	9.65634	9.66198	8.61174	11.7689	37.1732	16.1497	14.6897	3.32476	0.0543646	20.6322	0.5458199
260	-4134.54	-4139.83	5.29403	36.29157	11.76889	0.1588794	3.698419	1.31952	1.849935	0.0355818	0.000574698	0.00376291	0.0200174	0.00844056	0.00705732	0.00438805	0.00525991	0.00318793	0.0100884	0.026084	0.00573059	0.0157547	0.0268464	0.00826342	0.00536155	0.00892174	0.0217637	0.00596674	0.00472626	0.0100807	0.00847859	0.0116076	0.00101838	0.00630998	0.00610012	0.0185777	0.024229	0.0100613	0.00499519	0.0155723	0.00967099	0.00780935	0.012253	0.0121788	0.000593167	0.0299149	0.00883982	0.00439047	0.00371617	0.00202608	0.0194282	0.01104155	0.195802	0.369297	0.516316	0.713374	0.02206628	0.02783694	0.00966045	0.535187	0.00723854	0.00549796	0.424958	0.0174577	0.1300354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0369052	0.494545	0.454831	0.0137192	4	41.79774	0.04140959	8.88515e-05	0.0139075	0.268416	3.71759	0.436987	0.764089	1.08431	1.71461	0.306779	0.294038	0.132682	0.266501	0.1578723	6.79527	7.17086	1.97048	19.9365	6.36625	9.5196	8.61174	11.7689	37.1356	16.8969	14.6897	5.15505	0.166648	20.6322	0.8236744
270	-4152.31	-4148.89	-3.4199	32.29153	11.76889	0.1741713	1.602896	0.8223069	2.513304	0.0264066	0.000289485	0.00540759	0.0160357	0.00549885	0.0172777	0.00315228	0.00920038	0.00363544	0.0177439	0.0332386	0.00131877	0.0536617	0.040767	0.00351498	0.00970822	0.0117152	0.0397368	0.0159988	0.00502127	0.0111491	0.0141541	0.00405079	0.00687753	0.00321331	0.00667701	0.0139746	0.0601956	0.0137267	0.0039463	0.0319144	0.00968625	0.0117342	0.0100968	0.0152148	0.00303288	0.0277173	0.0325007	0.0110333	0.00334413	0.0060215	0.0397932	0.01649781	0.11782	0.256319	0.391805	0.600203	0.02814846	-0.06246779	0.0117886	0.546529	0.00565379	0.00396157	0.418809	0.0132581	0.1275681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0776452	0.295208	0.323624	0.303523	8	40.86199	0.04044366	0.000190722	0.020328	0.312995	3.66649	0.240789	0.604833	1.05593	2.09844	0.287683	0.297964	0.139788	0.274565	0.0651003	5.29622	7.71454	1.31936	22.7462	9.39275	9.68781	8.0387	11.7689	37.1356	16.8969	14.6897	5.26948	0.166648	22.2127	1.959562
280	-4156.37	-4145.11	-11.2662	25.70351	11.76889	0.2039786	1.930756	0.9214632	1.159427	0.0226408	0.000444481	0.00500577	0.0169451	0.0112166	0.0275784	0.0017299	0.00652738	0.00901812	0.0159996	0.0332145	0.00245775	0.0484196	0.0147671	0.00396814	0.0255903	0.015068	0.0428219	0.00873982	0.00510343	0.00695399	0.0158467	0.00213727	0.0048992	0.0111186	0.0198134	0.0209148	0.0269957	0.0144264	0.0144717	0.0217834	0.00715824	0.0164688	0.0250213	0.0278673	0.00504963	0.0206107	0.048298	0.010249	0.00725284	0.00550141	0.0747531	0.01594931	0.188091	0.382698	0.550453	0.762134	0.01993173	-0.01749562	0.00971105	0.522179	0.0136816	0.00412476	0.443198	0.00710494	0.08630723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.313758	0.14695	0.230877	0.308415	5	40.52763	0.06554326	0.000607774	0.0361018	0.393962	3.56933	0.284867	0.647442	1.06816	1.99953	0.270684	0.313467	0.130718	0.285132	0.06881161	5.18696	7.71454	1.31936	21.744	9.60131	9.68399	8.0387	11.7689	37.1448	16.8969	14.6897	5.24935	0.166648	22.2127	1.254254
290	-4133.2	-4140.3	7.10356	33.95389	11.76889	0.1971472	0.7349919	0.5517288	1.036977	0.0375739	0.000517664	0.00796284	0.0143278	0.00947846	0.0109545	0.00348871	0.00737514	0.00803977	0.0104732	0.032263	0.000341201	0.024615	0.0190229	0.00840199	0.0112837	0.0157767	0.0177548	0.00355787	0.00195954	0.0114911	0.0202126	0.00215535	0.00561558	0.0281563	0.0667492	0.0122555	0.0168621	0.00962149	0.0161628	0.0237012	0.00701729	0.0110292	0.0223953	0.0105126	0.00191631	0.0214495	0.0137587	0.00498433	0.00105595	0.0064591	0.0211665	0.01620064	0.144184	0.332223	0.510031	0.743131	0.02342949	-0.01263499	0.00747979	0.582816	0.00597677	0.00099421	0.397396	0.00533773	0.07343246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.110408	0.347883	0.322559	0.21915	8	42.31405	0.09734516	0.000480689	0.0321461	0.376171	3.5912	0.0816727	0.379583	0.937176	2.60157	0.290435	0.312557	0.131265	0.265743	0.06079746	6.93331	8.04581	1.81804	22.5993	8.61589	9.68399	8.431	11.7689	37.1892	16.8969	14.6897	5.28412	0.166648	21.0086	1.207821
300	-4146.77	-4148.14	1.37134	40.87674	11.76889	0.1808566	0.8152996	0.9485638	1.236537	0.0287282	0.000344422	0.00704559	0.0224692	0.00991962	0.0110623	0.00288848	0.00899103	0.00713988	0.0103963	0.00949339	0.00124437	0.0942188	0.0199798	0.0094796	0.00754561	0.0188126	0.0112632	0.00212774	0.0195809	0.0125687	0.0111364	0.00530951	0.00198425	0.0424215	0.0308407	0.0186576	0.0111121	0.00584643	0.0448411	0.024861	0.00656011	0.0190444	0.0167493	0.0372541	0.00164563	0.0311417	0.00598132	0.00149298	0.00160063	0.0134813	0.016844	0.01956796	0.186677	0.378027	0.543348	0.754329	0.03870635	0.02756299	0.00993185	0.504406	0.0109147	0.00118765	0.46398	0.00957957	0.09010527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.131261	0.473037	0.232738	0.162964	8	43.48901	0.09199155	0.000255721	0.0235127	0.331887	3.64434	0.09881	0.413222	0.961106	2.52686	0.310174	0.326424	0.120491	0.242911	0.1176683	6.93331	8.17397	1.81804	22.5993	9.55489	9.67103	8.431	11.7689	35.0677	16.8969	14.6897	3.97617	0.166648	20.8816	0.7657568
310	-4151	-4142.91	-8.08805	26.2155	11.76889	0.2101369	0.7681804	1.721514	1.602438	0.0313098	0.000780834	0.00462505	0.0221393	0.0100793	0.00745194	0.0055887	0.00757385	0.0103733	0.0171392	0.0035534	0.00269712	0.00711396	0.0421805	0.022075	0.0374431	0.0361564	0.00389727	0.00262461	0.0283479	0.0214187	0.0182294	0.0112985	0.00304496	0.0841554	0.00264016	0.013362	0.0383954	0.0146256	0.0250737	0.0208621	0.00459741	0.0135844	0.0137557	0.0192756	0.00524173	0.0362443	0.00322768	0.00197468	0.00244063	0.047098	0.0236063	0.01618293	0.25287	0.439572	0.585288	0.767001	0.02419594	0.06644901	0.00791288	0.517125	0.00582445	0.00159314	0.458256	0.00928805	0.07529081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.211621	0.22699	0.38986	0.171529	5	42.83524	0.06052694	0.000741125	0.0398205	0.409592	3.54985	0.0887722	0.394001	0.947733	2.56949	0.315269	0.28339	0.140849	0.260492	0.1417398	6.52766	7.85735	2.32705	14.1396	9.32069	9.67103	8.431	11.7689	37.0236	16.7258	14.6897	5.11973	0.166648	22.4855	0.5311902
320	-4135.86	-4139.31	3.44756	34.93345	11.73279	0.180659	1.152258	1.557974	2.367163	0.00851693	0.00208731	0.00439675	0.0253907	0.0136542	0.00853228	0.00609407	0.0101183	0.00730637	0.0101317	0.00826192	0.00150094	0.0185759	0.0290459	0.0142135	0.0203787	0.0242869	0.00122864	0.00214548	0.0172898	0.0112673	0.0350349	0.00513922	0.00099649	0.0290595	0.00164523	0.010842	0.0262339	0.0234755	0.0622077	0.0136446	0.0115189	0.00641196	0.012251	0.0392907	0.00400013	0.0249859	0.00284794	0.00244647	0.000833162	0.0259535	0.0189116	0.01465304	0.195756	0.356892	0.492912	0.681303	0.03103747	0.05658828	0.0119548	0.512972	0.0083344	0.00720525	0.450499	0.00903447	0.193799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13455	0.592214	0.0756547	0.197581	7	41.55857	0.04452252	0.000253593	0.0234154	0.331334	3.645	0.166295	0.518177	1.02127	2.29426	0.291	0.306944	0.133312	0.268745	0.2503872	7.69415	8.19299	0.867707	22.2253	9.64992	9.67801	8.431	11.7328	36.8813	16.7258	14.6897	5.17269	0.166648	22.5661	0.7739969
330	-4159.82	-4156.45	-3.37705	31.82209	11.73279	0.1861828	3.046904	1.076322	1.305513	0.0145653	0.00197451	0.00402989	0.0234863	0.012115	0.00433292	0.00863903	0.0100879	0.0139668	0.0113589	0.00453287	0.00420872	0.00942554	0.0190968	0.00482349	0.0194285	0.0284054	0.000676332	0.00122081	0.0531889	0.0186821	0.0385161	0.0295865	0.000579709	0.0420444	0.00219914	0.0238956	0.0107062	0.0162109	0.0194581	0.022301	0.0069432	0.0314923	0.0150489	0.0416	0.00371268	0.0122266	0.00553157	0.0056484	0.000478152	0.0943362	0.00464493	0.01561487	0.19859	0.389535	0.551041	0.756224	0.03379553	0.0113337	0.00871738	0.563771	0.00408254	0.0124416	0.396526	0.0144615	0.1362043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.153968	0.418031	0.150412	0.277589	5	40.74112	0.04852433	0.000318181	0.0262039	0.346646	3.62683	0.392858	0.734092	1.08274	1.79031	0.295792	0.307198	0.143922	0.253088	0.147538	7.19133	6.1199	1.99396	22.2253	5.9133	9.03632	8.36242	11.7328	37.005	16.2118	14.6897	5.18725	0.166648	22.5661	0.9231812
340	-4145.94	-4151.81	5.86813	27.74572	11.76263	0.2063009	1.162182	1.069096	1.447071	0.00456315	0.0025466	0.0066503	0.0188184	0.0141211	0.00267904	0.00822528	0.00962655	0.0126865	0.0108157	0.0109978	0.00458703	0.0227204	0.0364255	0.00486045	0.0168577	0.0316097	0.0013367	0.00137683	0.0331608	0.00569161	0.0358303	0.0168541	0.000817321	0.0206275	0.00254997	0.0176188	0.00654248	0.00260571	0.0135802	0.01731	0.0112729	0.0187444	0.0215363	0.0462337	0.00887525	0.0131296	0.0110448	0.0136831	0.0019501	0.0275924	0.0108858	0.0131924	0.189066	0.373422	0.531843	0.738281	0.02590856	0.05035847	0.0106311	0.602106	0.00286523	0.0187932	0.355771	0.00983428	0.1312179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.156054	0.259909	0.252792	0.331245	5	40.70457	0.04208305	0.000655895	0.0374877	0.399901	3.56195	0.168133	0.520605	1.02242	2.28884	0.3161	0.287452	0.114434	0.282013	0.1815764	7.44774	6.1199	2.45239	22.3731	5.9133	9.66447	8.36242	11.7626	34.838	16.854	14.5862	5.28353	0.166648	22.5661	0.7226596
350	-4133.8	-4146.63	12.8316	34.22805	11.76263	0.2016458	1.164464	1.036892	1.305943	0.00922324	0.00480219	0.00751066	0.0227547	0.0098276	0.00249379	0.00734056	0.00695412	0.0146963	0.0289379	0.00514561	0.00296507	0.00913879	0.0257027	0.00242402	0.044057	0.0240551	0.00726273	0.000978382	0.0265892	0.00733167	0.0212373	0.0121607	0.00113425	0.00388685	0.00175079	0.0130758	0.00286398	0.00184414	0.00337359	0.0116202	0.00840557	0.0201252	0.0195619	0.0517672	0.00305807	0.0179568	0.00622309	0.00616308	0.00130212	0.00376105	0.0108238	0.01140869	0.193612	0.383689	0.545849	0.752945	0.03414945	-0.01155492	0.0132641	0.595797	0.00337094	0.01228	0.370936	0.00435201	0.1335027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0580507	0.378606	0.274949	0.288394	5	42.48845	0.06828681	0.000561993	0.0347303	0.38794	3.57677	0.168554	0.52116	1.02268	2.28761	0.281549	0.29665	0.130693	0.291108	0.1219478	7.66909	6.1199	2.48118	22.3731	6.57386	9.6964	8.68548	11.7626	37.1191	16.8176	15.1612	5.27266	0.166648	22.5661	1.094753
360	-4126.05	-4147.84	21.7855	31.81118	11.76263	0.2132042	0.7133898	1.138246	1.478471	0.00486113	0.00354798	0.00406646	0.0182619	0.00785329	0.00182019	0.00576867	0.01014	0.0087529	0.0178235	0.0024392	0.00227601	0.0236126	0.00466411	0.00223468	0.0307552	0.0140053	0.00489766	0.000221686	0.019424	0.0256208	0.0140135	0.00692799	0.00080155	0.010747	0.00992199	0.0146656	0.00297175	0.00152973	0.00564201	0.00672882	0.00748643	0.0333608	0.0178677	0.0360016	0.00130747	0.0187106	0.00759675	0.00600183	0.000333156	0.0167151	0.00797266	0.01097126	0.195561	0.380033	0.536766	0.740251	0.03234578	-0.0007092057	0.0167092	0.472319	0.011451	0.0128192	0.472592	0.0141096	0.1204985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.054216	0.227981	0.493888	0.223915	6	40.10596	0.09836551	0.000814589	0.0417234	0.417233	3.54023	0.0770503	0.36978	0.929731	2.62344	0.326324	0.278322	0.137357	0.257997	0.1197893	7.74187	6.99257	2.48118	22.3731	6.0736	8.13043	8.68548	11.7626	36.408	16.8814	15.1612	5.29729	0.166648	22.5661	1.00592
370	-4135.89	-4141.72	5.82846	32.73195	11.78801	0.2382065	0.5425565	1.335	0.8922004	0.0167735	0.00295252	0.00673684	0.0253661	0.0100179	0.00144523	0.00972895	0.0100458	0.0190622	0.0140306	0.00378918	0.000807493	0.033794	0.0065738	0.00992721	0.0155255	0.0401402	0.00413096	0.000162345	0.00498177	0.0457053	0.0161045	0.00686003	0.00025255	0.0284447	0.00866027	0.0113819	0.0111223	0.0031018	0.0150901	0.0232504	0.00545994	0.0566301	0.0272727	0.0322862	0.00141408	0.0238117	0.0175418	0.00531082	0.000408426	0.017924	0.00122778	0.01106824	0.263418	0.477924	0.641607	0.826551	0.02140165	0.01093986	0.0103705	0.492573	0.0136709	0.0122049	0.464858	0.00632274	0.1308624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.106338	0.195397	0.587485	0.11078	5	37.3083	0.04648653	0.00160693	0.0583151	0.475946	3.46413	0.0415212	0.278793	0.848924	2.83076	0.309184	0.282285	0.140286	0.268245	0.1418023	7.36748	6.99257	2.48118	22.6829	6.52881	9.0998	8.25335	11.788	37.1933	16.8707	15.5111	5.29747	0.166648	22.5661	0.9228513
380	-4143.12	-4142.82	-0.302772	28.11747	11.78801	0.2116839	0.2662628	1.320735	2.464576	0.0104304	0.000897387	0.00429573	0.02854	0.0175121	0.00437721	0.0121744	0.00637751	0.0111599	0.0199307	0.00809583	0.000947915	0.0161653	0.00711994	0.0145732	0.0358916	0.0539227	0.00453279	5.77179e-05	0.0132745	0.036642	0.0170313	0.00748663	0.000446525	0.0147361	0.0046844	0.0106012	0.010719	0.00913671	0.017636	0.00660413	0.00804263	0.0599633	0.0164982	0.0148347	0.00503876	0.0294325	0.0231275	0.00730964	0.000265751	0.043794	0.000873427	0.01052064	0.168936	0.323125	0.458973	0.653537	0.01610779	0.01829767	0.0060908	0.534714	0.0134504	0.0119963	0.432888	0.000860306	0.1502723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.119929	0.188708	0.310148	0.381214	5	39.32007	0.07989443	0.000777576	0.0407761	0.413458	3.54499	0.00295787	0.0786607	0.53455	3.38383	0.299517	0.316832	0.125475	0.258176	0.16857	6.89929	8.04276	2.48118	16.3041	5.63197	7.31181	8.25335	11.788	37.1714	16.8593	15.5111	5.27976	0.166648	22.5661	0.8914536
390	-4147.7	-4151.12	3.42038	28.43191	11.78801	0.2006612	0.5233207	1.158837	1.031357	0.00273363	0.000606232	0.00588109	0.0404272	0.0109673	0.012683	0.00682435	0.00959012	0.0117551	0.0210271	0.0231157	0.00063267	0.00149947	0.00708573	0.0118174	0.0119001	0.0317582	0.0106109	6.31942e-05	0.00572835	0.023414	0.0267425	0.00351456	0.000687626	0.0309988	0.015102	0.0109834	0.00842366	0.00432449	0.00857883	0.0102755	0.00437866	0.00950031	0.00460987	0.0184123	0.00541076	0.0265123	0.0105467	0.0199735	0.000104192	0.0457357	0.000306685	0.01278705	0.228693	0.434544	0.600215	0.797394	0.01923064	0.04219281	0.00401877	0.575602	0.00990263	0.0106781	0.399374	0.000424707	0.1994747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.272075	0.401576	0.0765852	0.249764	3	40.14527	0.09745895	0.000543423	0.0341578	0.385382	3.57992	0.0377873	0.266868	0.836522	2.85882	0.291286	0.31443	0.122201	0.272084	0.2416675	5.68738	7.98542	1.93832	16.3041	5.17274	8.8847	8.44891	11.788	37.1831	16.8716	15.5111	3.22589	0.166648	22.5661	0.8254097
400	-4150.06	-4150.7	0.638331	26.05992	11.40247	0.1774489	0.5183192	0.7239394	0.7834655	0.00201231	0.000815909	0.00708629	0.0200709	0.0118772	0.016816	0.00408574	0.00603275	0.0159237	0.0141525	0.0150762	0.00018526	0.00617169	0.00792613	0.0199877	0.0106199	0.0337389	0.040913	0.000696782	0.00805458	0.0256637	0.0183912	0.00356344	0.000474528	0.0331815	0.00572321	0.0111742	0.0161334	0.00884686	0.00537709	0.0130876	0.00343944	0.00304477	0.0135708	0.0130732	0.00126907	0.0327988	0.0444319	0.00933469	0.0001929	0.0301922	0.000985504	0.01462947	0.187264	0.398762	0.581364	0.798667	0.02400806	0.001464452	0.00769008	0.540786	0.014961	0.00734769	0.429028	0.000186878	0.1914137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283582	0.407858	0.181917	0.126643	2	40.72962	0.04516251	0.000220824	0.0218619	0.322306	3.65561	0.0368313	0.263707	0.833153	2.86631	0.278075	0.312484	0.125727	0.283715	0.1928781	7.56845	7.98542	2.14327	16.3041	9.36144	5.21519	8.44891	11.4025	37.1457	16.8716	15.5111	3.2196	0.166648	22.5661	0.9924074
410	-4139.93	-4141.85	1.92413	37.42294	11.735	0.1597751	0.4912757	1.015647	0.8267413	0.00564523	0.000606203	0.00675901	0.0229263	0.00893891	0.0268941	0.00510978	0.00707933	0.01186	0.0179944	0.0110585	0.000366377	0.0171722	0.00221021	0.00537889	0.00300294	0.0327054	0.0224192	0.000897546	0.00344041	0.0380446	0.0208492	0.00148903	0.000146581	0.0401864	0.00856817	0.0239559	0.0226418	0.0252125	0.00665786	0.00384627	0.00666775	0.00404278	0.0175613	0.0114573	0.000795816	0.0423398	0.0151277	0.0182411	0.000252342	0.020617	0.00349031	0.0133697	0.226419	0.441684	0.615136	0.815088	0.02351003	0.001380313	0.00816339	0.571663	0.00783953	0.00914855	0.402877	0.000308066	0.2195154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26616	0.29593	0.298802	0.139108	5	38.27797	0.07599928	9.32932e-05	0.014249	0.271073	3.71458	0.0317824	0.246182	0.813815	2.90822	0.300672	0.309914	0.125695	0.263719	0.2208957	5.06379	6.18182	2.53674	17.2463	9.68561	9.3703	8.44891	11.735	37.1505	16.8716	14.4396	4.27632	0.166648	22.5661	0.9937513
