Iteration	Posterior	Likelihood	Prior	age_extant	age_Kretzoiarctos_beatrix	alpha_cytb	alpha_morpho	alpha_ofbeta	beta_ofbeta	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates_mean	cats[1]	cats[2]	cats[3]	cats[4]	clock_morpho	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	fossil[1]	fossil[2]	fossil[3]	fossil[4]	fossil[5]	fossil[6]	fossil[7]	fossil[8]	fossil[9]	fossil[10]	fossil[11]	fossil[12]	fossil[13]	fossil[14]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	num_samp_anc	origin_time	psi	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	t[1]	t[2]	t[3]	t[4]	t[5]	t[6]	t[7]	t[8]	t[9]	t[10]	t[11]	t[12]	t[13]	t[14]	turnover
8270	205.513	0	205.513	55	54.90318	1.043356	1.307823	0.2023314	0.7018728	0.000844899	2.83479e-05	8.60397e-05	7.79795e-05	0.000747433	0.000319772	0.000295062	0.00032675	0.000474612	0.000142963	0.000274042	1.78859e-05	0.000142733	0.000323695	8.69092e-05	5.85251e-05	0.000232167	0.000241917	0.000175814	0.000523397	0.000153547	0.000337051	0.000208468	0.000258722	0.000643248	0.000110228	2.64608e-05	0.000119583	8.55801e-05	0.000505448	6.99672e-05	0.000152941	0.000270962	0.00071969	0.000219294	0.000278962	8.04293e-05	2.60211e-05	0.000918039	7.25445e-05	0.000256444	0.000317378	0.0004087963	0.109256	0.29752	0.495029	0.754182	0.6735148	0.07483103	0.126997	0.116207	0.198009	0.0340374	0.433292	0.0914575	0.005430298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20589	0.331456	0.460974	0.00168078	14	55	0.08210666	0.145523	0.489407	1.00683	2.35824	0.194052	0.553094	1.03682	2.21604	0.448945	0.322836	0.201216	0.0270021	0.08026133	55	54.9968	55	55	55	54.9681	54.9739	54.9032	55	55	55	19.0451	54.9989	55	0.06765771
8280	195.686	0	195.686	54.99982	50.49738	1.869635	0.8030665	0.3419464	0.536428	0.000944631	0.000511345	0.000113926	6.13957e-05	0.000545757	0.000371499	0.000479207	0.000142062	8.00036e-05	0.000183757	0.000517301	3.88077e-05	0.000195833	0.000123356	0.000126984	0.000114748	0.000708219	0.000417497	0.000267395	0.000432098	4.25571e-05	0.000317439	0.000656563	0.000466138	0.000790971	0.000234618	9.87225e-06	4.7368e-05	4.08781e-05	0.000712147	0.000215947	0.000246564	0.00019205	0.00142707	0.000350175	0.000313744	0.000368549	2.07551e-05	0.000273308	0.000106364	0.00042665	0.000398604	0.0002851905	0.144269	0.357716	0.560602	0.80228	1.376861	0.02153359	0.103493	0.355967	0.244365	0.0742946	0.140267	0.0816127	0.04605953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.516737	0.400227	0.0816936	0.00134179	14	55	0.1133062	0.2772	0.640394	1.06636	2.01605	0.0962111	0.408366	0.957801	2.53762	0.446289	0.438277	0.0873105	0.0281239	0.06759312	55	54.9998	55	55	55	54.9998	50.941	50.4974	55	55	55	20.0922	52.9107	55	0.6814234
8290	206.8	0	206.8	54.99999	54.6861	1.306789	0.7965467	0.2439134	0.2588357	0.000739497	0.000245485	0.000269067	0.000128871	0.000133513	5.9694e-05	0.000488175	3.13152e-05	5.35994e-05	0.000336424	0.000180422	7.57943e-05	9.41365e-05	6.43035e-05	0.000147198	0.000249019	0.000571087	0.000283797	0.000218605	0.000620108	0.000174258	0.000290338	0.000327711	0.000158614	0.000200481	8.33162e-05	1.19504e-05	1.89088e-05	1.60988e-05	0.000483173	0.000553664	6.82773e-05	0.000138738	0.00175673	0.000914171	0.000306599	0.000264251	8.84591e-06	0.000104642	8.62416e-05	0.000217497	0.000477983	0.0003124161	0.150406	0.386192	0.60641	0.845067	1.627827	0.07000327	0.0482191	0.369794	0.112325	0.087164	0.23979	0.142707	0.008425592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.407719	0.322152	0.26891	0.00121919	14	55	0.08499456	0.193875	0.552883	1.03673	2.21652	0.0948237	0.40574	0.955993	2.54344	0.763399	0.209289	0.0209406	0.00637148	0.07842886	55	54.9163	55	55	55	55	54.8274	54.6861	55	55	55	53.7492	54.7882	55	0.1074297
8300	201.533	0	201.533	54.99845	54.857	2.694174	1.013	0.6545132	0.1039492	0.00028794	0.000236142	8.26007e-05	0.000305847	5.09098e-05	0.000192255	0.000190325	2.51388e-05	2.13184e-05	8.18229e-05	0.000197373	0.00011131	0.000459252	0.000196477	0.000140669	0.000157277	0.000539851	7.48131e-05	0.000249687	0.000484867	0.000105156	0.000141749	0.000275759	2.37055e-05	0.000194921	8.88023e-05	2.83705e-05	1.66802e-05	3.00839e-05	0.000336452	0.000352774	0.000117357	0.000154589	0.00169744	0.000404079	0.00013739	0.00057442	4.63367e-06	0.000151166	0.000127271	0.000412813	0.000478414	0.0002259533	0.251852	0.520815	0.721993	0.904522	0.3079252	0.0575536	0.0396163	0.276014	0.0393783	0.181863	0.140829	0.3223	0.01411238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.314454	0.460153	0.223091	0.0023026	13	55	0.09595317	0.364126	0.713054	1.08052	1.8423	0.13954	0.480625	1.00212	2.37771	0.287886	0.646063	0.0408523	0.025199	0.07166598	55	29.0382	55	55	55	54.3499	54.9886	54.857	55	55	55	54.9752	54.9787	54.9996	0.1969188
8310	173.955	0	173.955	54.99986	54.92596	4.080639	0.6001003	0.6980401	0.06586268	0.000391216	0.00137923	0.00052721	0.000237594	0.00014814	0.00103687	0.000324486	1.96976e-05	2.9933e-05	0.000101736	0.000841636	0.000183494	0.000820517	0.000310874	0.000651904	0.00106691	0.000496148	0.000332789	0.000106724	0.000900241	0.000221806	0.000188818	0.00060822	2.2665e-05	9.55136e-05	4.36379e-05	0.000209577	3.51753e-06	1.41323e-05	0.00127175	0.000760988	0.000525538	0.000211275	0.00112553	0.000319895	0.000436079	0.00188749	6.94673e-06	0.000733247	0.000291835	0.00160337	0.000727952	0.0004703815	0.266449	0.539704	0.738319	0.912981	0.8453302	0.05779661	0.120975	0.0909338	0.0531376	0.310415	0.292656	0.131883	0.007418039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.258516	0.618695	0.108919	0.0138696	14	55	0.07112091	0.458738	0.777952	1.08438	1.67893	0.0531287	0.312328	0.88137	2.75317	0.419298	0.385192	0.0168633	0.178646	0.06521465	55	52.19	55	55	55	54.758	54.9997	54.926	55	55	55	54.9576	54.9768	55	0.113748
8320	198.1	0	198.1	54.9984	51.23255	2.621865	2.760209	0.3390455	0.05197132	0.00023115	0.000977805	8.72847e-05	0.000152432	0.000101	0.000572508	0.000265787	1.02569e-05	5.67277e-05	0.000190001	0.00048683	5.81995e-05	0.000107497	8.47954e-05	0.000131583	0.000796449	0.00025406	0.000386787	6.26055e-05	0.000221806	5.55595e-05	9.16771e-05	0.000511877	0.000253146	5.72584e-05	0.00016577	0.00023714	3.50048e-06	5.75394e-06	0.000874958	0.000743844	0.000367835	0.000189745	0.00046196	4.95468e-05	8.70905e-05	0.000844873	9.82555e-06	0.00064284	0.000130634	0.000292307	0.000465414	0.0002942517	0.19542	0.463693	0.686524	0.89449	0.2413217	0.04186846	0.0477896	0.16861	0.0480891	0.493239	0.163983	0.0782895	0.006763082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.242953	0.568645	0.150558	0.0378438	14	55	0.1005443	0.357714	0.70818	1.07989	1.85422	0.369816	0.717323	1.08105	1.83182	0.119272	0.180134	0.0187729	0.681822	0.04863154	55	54.9978	55	54.9989	54.9997	54.9978	54.9984	51.2326	55	55	55	29.8022	44.8993	54.9989	0.1390678
8330	200.131	0	200.131	54.99998	54.95613	2.20618	1.269419	1.021116	0.08492393	0.000447358	0.000896246	7.29727e-05	2.63723e-05	9.82371e-05	0.00087249	0.000326814	8.82726e-06	5.18298e-05	0.000187733	9.45078e-05	3.62007e-05	0.000107728	0.00032745	0.0002443	0.00066782	0.000386861	0.000646178	0.000283276	0.000460387	0.000218143	0.000253107	0.000222195	0.000371073	0.000312662	0.000107465	0.000719071	6.89975e-06	2.03928e-05	0.000981196	0.000384044	0.000318284	0.000239285	0.000141706	0.000147237	0.000198637	0.000278354	1.85039e-05	0.000104494	0.000108534	0.000752536	0.000217679	0.0003429482	0.320741	0.589305	0.76948	0.923295	0.4378029	0.02744992	0.154736	0.488891	0.0522565	0.116914	0.0380699	0.149133	0.01154206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105604	0.60098	0.27605	0.0173656	14	55	0.06913632	0.316704	0.675288	1.07439	1.93362	0.187408	0.545061	1.03343	2.2341	0.0379445	0.157451	0.00658929	0.798015	0.03899198	55	54.9999	55	55	55	55	54.9996	54.9561	55	55	55	55	55	55	0.296011
8340	201.794	0	201.794	55	39.04706	1.601639	0.604337	1.935137	0.1905258	7.43615e-05	0.00101943	0.000428709	7.501e-06	7.04175e-05	0.000346295	0.000106997	3.36849e-06	2.89614e-05	0.000239867	0.000137471	1.97244e-05	9.26702e-05	0.000469487	8.74028e-05	0.000217391	0.000885569	0.00057868	0.000501764	0.000144447	0.000483542	0.000290495	0.000191946	0.000168893	0.000210013	0.000171327	0.000112403	5.57951e-06	4.94537e-05	0.000483676	0.000339099	0.000761259	0.000167084	0.000141579	0.000126535	0.000301577	0.000518921	5.78541e-05	9.60353e-05	2.2161e-05	0.000366761	0.00014864	0.0002889707	0.42844	0.669322	0.813285	0.934689	0.6043947	0.05572629	0.318392	0.265391	0.0246213	0.0676659	0.047975	0.275955	0.01149368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.204802	0.656533	0.129669	0.00899557	13	55	0.09395248	0.240605	0.604644	1.05587	2.09888	0.0540038	0.314674	0.883515	2.74781	0.248955	0.16723	0.0090212	0.574794	0.06721997	55	54.8485	55	55	55	54.8994	53.7839	39.0471	55	55	55	55	55	55	0.1709861
8350	197.168	0	197.168	55	39.80154	3.696634	0.2224193	0.1971145	0.1471561	6.73221e-05	0.000895819	0.000288523	4.48924e-06	0.000217627	0.00093177	0.000187037	4.07928e-06	3.17861e-05	0.000218466	0.000202883	2.14544e-05	0.000119531	0.000425045	0.000142329	0.000231518	0.000884722	0.000331227	0.000112183	0.000485128	0.000531506	0.000340589	0.000209896	0.000169847	0.000363077	0.000317452	0.000133678	2.03397e-05	8.47256e-05	0.000467447	0.00026298	0.000302945	0.000367908	0.000104017	0.000136161	0.000251709	0.000508028	0.000542376	0.000658263	4.76411e-05	0.000193683	7.03641e-05	0.0002331219	0.152574	0.399205	0.627583	0.86326	0.589595	0.08839153	0.20253	0.17745	0.0160546	0.322944	0.027319	0.253703	0.01629102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0698279	0.71402	0.205938	0.0102142	14	55	0.08537883	0.436879	0.764019	1.08431	1.71479	0.00106519	0.0476272	0.439609	3.5117	0.542662	0.110449	0.0276038	0.319286	0.1046825	55	55	55	55	55	55	55	39.8015	55	55	55	55	55	55	0.1556231
8360	207.362	0	207.362	54.99502	50.89413	1.609663	0.3172463	0.6508174	0.3914908	0.000311187	0.00019818	0.000127732	7.09915e-06	0.000242149	0.00129143	7.17137e-05	8.61751e-06	5.46593e-05	0.000384122	0.000490417	1.46855e-05	8.11489e-05	0.000456848	0.000355846	0.000153211	0.000568079	0.000273231	0.000355058	0.000145899	0.000473215	0.000145588	0.000351758	9.76637e-05	0.000814667	0.000139476	0.000117277	2.34153e-05	3.13298e-05	0.000177393	0.000120232	0.000217182	0.000109602	5.87049e-05	0.000153309	9.89956e-05	0.000127382	0.000498835	0.000259605	2.51349e-05	0.000131691	4.61118e-05	0.0003017141	0.212579	0.452871	0.649197	0.855833	0.1136643	0.03664544	0.219595	0.164428	0.022775	0.120445	0.01541	0.457346	0.01076402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0871557	0.470797	0.224999	0.217048	14	55	0.07028745	0.241777	0.605847	1.05626	2.09611	0.00679818	0.117961	0.623661	3.25158	0.349386	0.504956	0.0190568	0.126601	0.04740946	55	50.905	55	55	55	54.9942	54.3312	50.8941	55	55	55	49.8942	54.9945	54.9951	0.2270438
8370	206.437	0	206.437	54.99878	54.44532	3.610023	0.3608889	0.6847892	0.7042666	0.000355842	0.000156767	5.37991e-05	1.22241e-05	0.000475847	0.000905705	1.89327e-05	4.0526e-05	4.31451e-05	0.000268704	0.000312792	0.000107807	0.000100601	0.000241713	0.00036173	0.000254751	0.000735941	0.000192655	6.55232e-05	0.000449114	0.000421467	0.000157605	0.000411109	7.58262e-05	0.00102169	0.000589665	7.52296e-05	6.37893e-05	4.51121e-05	0.000125942	7.59957e-05	0.000139189	0.000296522	6.03177e-05	0.000306709	3.38165e-05	0.000258147	0.000155451	0.000320869	3.66725e-05	7.40829e-05	5.91075e-05	0.0002699666	0.187714	0.403563	0.589672	0.807557	0.410293	0.01570366	0.276485	0.0928231	0.0560715	0.442057	0.0202141	0.112349	0.01601865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.138245	0.357527	0.380099	0.124129	14	55	0.1055054	0.431565	0.760543	1.08423	1.72366	0.0114998	0.151997	0.685236	3.15127	0.446772	0.524143	0.00826005	0.0208248	0.0317223	55	49.8955	55	55	55	54.9896	54.9864	54.4453	55	55	55	44.8807	46.543	54.9999	0.5049648
8380	191.843	0	191.843	54.99457	52.97445	2.156355	0.1480756	1.878083	1.018694	0.000811325	0.000295024	0.000130688	6.30741e-06	0.00137084	0.00130338	0.0001309	0.000207603	0.00025872	0.000347501	0.000410875	0.000391132	0.000582316	0.000379038	0.000551821	0.00024436	0.00017941	0.00020018	0.000101961	0.000655115	0.000239629	5.80223e-05	0.000346463	3.45783e-05	0.000353779	0.000856809	0.000205065	0.000216654	5.94288e-05	0.000625443	0.000115529	0.000309258	0.000746741	0.000124527	0.000154349	4.0672e-05	0.000389245	0.000321573	0.00103529	7.78613e-05	0.000134846	5.35414e-05	0.0004318858	0.31556	0.523794	0.67297	0.838679	2.636607	0.04781722	0.1956	0.163514	0.0983558	0.414513	0.00968353	0.118334	0.007850238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0659658	0.660313	0.24389	0.0298315	14	55	0.09286035	0.311251	0.670673	1.07345	1.94463	4.7085e-05	0.0101396	0.236014	3.7538	0.174823	0.699081	0.0107582	0.115337	0.05566746	55	54.9927	55	55	55	54.7994	45.3645	52.9744	55	55	55	46.2642	47.4817	55	0.1410202
8390	178.445	0	178.445	54.99892	54.99855	1.899445	0.07751931	1.14815	0.2745802	0.000721968	0.000756453	0.000501797	1.40695e-05	0.00129729	0.00038814	0.000477244	6.33374e-05	0.000391154	0.00065923	0.000516119	0.000865189	0.000466501	0.00154869	0.000751496	0.000329006	0.00059383	0.000783359	3.18024e-05	0.000578963	0.000273395	0.000301943	0.000776577	5.0247e-05	0.000668504	0.000473022	0.000344512	0.000212767	0.00021798	0.000295501	0.000153272	0.000230395	0.000440097	0.000179848	0.000218693	0.000182041	0.00123786	0.000259407	0.000506778	5.21642e-05	0.000465657	0.000156884	0.0007047594	0.30976	0.562063	0.73746	0.901169	1.231425	0.03466205	0.271269	0.17149	0.0576808	0.280589	0.00466461	0.214307	0.006929249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19845	0.364409	0.373635	0.0635058	14	55	0.09682738	0.280968	0.643876	1.06726	2.0079	9.48435e-09	0.000144983	0.0407882	3.95907	0.314824	0.303645	0.305418	0.0761131	0.0415913	55	54.9981	55	55	55	54.9985	54.9984	54.9986	55	55	55	54.9382	54.9976	55	0.1666033
8400	169.053	0	169.053	54.99997	54.99872	1.906607	0.4548601	0.6668417	0.3761445	0.000405606	0.000950721	0.000410115	6.98379e-06	0.00266577	0.000974912	0.000411391	0.000312557	0.00125437	9.67467e-05	0.000851902	0.000348205	0.000514436	0.00310289	0.00127214	0.000256135	0.000364333	0.000340874	0.000130613	0.000664997	0.000266192	0.000238421	0.00175792	0.000123089	0.000229247	0.000723838	0.000467351	0.00065188	0.000283553	0.000432849	9.95517e-05	0.000130928	0.000570929	0.00215433	0.000198904	0.000210607	0.00225639	0.000196979	0.000320903	4.02082e-05	0.000279833	0.00022488	0.0006535992	0.217133	0.459193	0.655187	0.859548	2.992575	0.05578966	0.456486	0.097801	0.029106	0.229762	0.00116203	0.185683	0.009809318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.252246	0.631262	0.103739	0.0127536	14	55	0.1058259	0.281865	0.6447	1.06747	2.00597	0.0253585	0.22143	0.784426	2.96879	0.40731	0.205947	0.191764	0.194978	0.06559898	55	54.9999	55	55	55	54.9998	54.4302	54.9987	55	55	55	54.9998	55	55	0.1495346
8410	130.366	0	130.366	55	54.97714	4.217217	0.4558173	0.890996	1.609858	0.000835743	0.00178973	0.00111037	3.07751e-05	0.0031273	0.00193039	0.00101672	0.000586247	0.00269123	0.000669249	0.00345056	0.00206871	0.00146206	0.00110846	0.00504255	9.03887e-05	0.00135851	0.00106532	0.00079905	0.0017709	0.000356694	0.000248306	0.00141832	0.000310748	0.000890213	0.000447077	0.00289512	0.00045741	0.00100547	0.000654487	0.000884174	0.000691414	0.00112138	0.00463902	0.000370821	0.00144109	0.00285502	0.00201359	0.00115459	0.000276221	0.00041193	0.00130186	0.001625135	0.158825	0.331288	0.487892	0.702561	0.6995621	0.07901577	0.156015	0.0450362	0.0205454	0.359754	0.00214604	0.416504	0.01821009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.199049	0.681695	0.115339	0.00391711	14	55	0.1420181	0.465911	0.782401	1.08431	1.66738	0.0255211	0.222097	0.785253	2.96713	0.163301	0.367722	0.377626	0.0913514	0.09722586	55	54.7445	55	55	55	55	52.1915	54.9771	55	55	55	19.3834	54.9412	55	0.1872968
8420	119.306	0	119.306	54.98984	54.98938	0.624541	0.2201559	0.5391508	1.590565	0.00126503	0.00184159	0.00212619	3.80744e-05	0.00196481	0.00197601	0.000247679	0.0010685	0.000368935	0.000789309	0.00173349	0.00299689	0.00216017	0.00096185	0.00771265	4.70141e-05	0.00159152	0.000812848	0.0024344	0.00341803	0.000861571	0.00087394	0.00163345	0.000728941	0.00214372	0.000285276	0.0015589	0.0021112	0.000415888	0.000153919	0.00064725	0.000316891	0.00613442	0.00789204	0.000941229	0.00101812	0.00364319	0.00383295	0.0082918	0.000696878	0.000413318	0.00760145	0.002252689	0.116385	0.274911	0.433939	0.665571	2.097909	0.07911372	0.277515	0.0145336	0.096398	0.240023	0.00315859	0.368371	0.004953807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.199653	0.264997	0.531441	0.00390999	14	55	0.09672053	0.0582058	0.325641	0.893341	2.72281	0.000999358	0.0461522	0.434194	3.51865	0.615146	0.0808748	0.159829	0.14415	0.08406752	55	54.9091	55	54.9998	55	42.8786	29.7032	54.9894	55	55	55	54.9854	54.989	54.9953	0.05892653
8430	103.826	0	103.826	54.99877	54.99764	0.3130497	0.1052926	1.941348	0.4253851	0.00195538	0.00554681	0.00166196	1.22313e-05	0.0016505	0.000920775	0.000227633	0.00399184	0.00093736	0.00330341	0.00303388	0.00199606	0.00227516	0.00391153	0.00521261	8.35831e-05	0.00223188	0.000799025	0.00252884	0.00649139	0.00215008	0.00167488	0.000307264	0.000364106	0.004678	0.000461667	0.00185468	0.00544984	0.000925238	0.000984819	0.00213116	0.00030898	0.00135352	0.0140357	0.000614675	0.00140473	0.00335178	0.00311731	0.00775739	0.000281128	0.000691011	0.00665963	0.003105413	0.391797	0.623167	0.770757	0.908602	0.9247515	0.05056402	0.521553	0.0539265	0.107719	0.178926	0.00129694	0.136579	0.00478361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.182058	0.302361	0.514809	0.000772194	13	55	0.1067683	0.00641344	0.114678	0.617081	3.26183	1.05603e-06	0.00152604	0.108259	3.89021	0.0119745	0.46422	0.130306	0.393499	0.05534763	55	54.9888	55	55	55	54.8701	45.3272	54.9976	55	55	55	54.998	54.998	55	0.08642845
8440	117.37	0	117.37	54.99999	54.99991	0.6992645	0.8287851	1.602455	0.5605048	0.0010011	0.00397768	0.00661834	1.20003e-05	0.00214827	0.000234448	0.000114651	0.00156172	0.00131988	0.00167715	0.00239981	0.00259094	0.00256042	0.00270934	0.0032883	6.00021e-05	0.000848126	0.000293465	0.00430319	0.00274382	0.0020203	0.000869999	0.000216817	0.000416715	0.00260286	0.000151326	0.00533412	0.00829676	0.00401712	0.000735939	0.00147941	0.00012411	0.000781092	0.0024068	0.00085941	0.00212225	0.00196031	0.00228547	0.00586835	0.000324086	0.000859367	0.00383794	0.00206458	0.333221	0.563653	0.722291	0.881417	1.015404	0.04209914	0.377609	0.0354455	0.225285	0.0981054	0.00566506	0.25789	0.01277112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01528	0.0950695	0.88933	0.000320894	14	55	0.1152488	0.0740312	0.363183	0.924596	2.63819	0.101668	0.41847	0.964622	2.51524	0.0177028	0.467192	0.323662	0.191443	0.05487025	55	55	55	55	55	55	54.633	54.9999	55	55	55	28.3965	54.516	55	0.2327512
8450	130.167	0	130.167	54.99827	46.45629	1.665783	0.3034285	0.6062325	2.084489	0.00386814	0.00163001	0.00295432	2.60391e-06	0.00121383	0.000581565	0.000170893	0.000768036	0.000651777	0.00549826	0.00302049	0.000901338	0.00118938	0.00281146	0.00276026	2.17932e-05	0.00087362	0.000344015	0.002717	0.00224929	0.000698679	0.000950375	0.00038178	0.000417176	0.00244384	6.02817e-05	0.00114077	0.00285142	0.000675201	0.000209075	0.00074012	0.000346317	0.00126578	0.00401517	0.00377848	0.00165544	0.00103174	0.00232036	0.000971888	0.000102321	0.000261793	0.00464754	0.001986167	0.107533	0.250207	0.395047	0.616924	0.9093527	0.01083732	0.138236	0.22746	0.126545	0.237565	0.00415348	0.26604	0.0357538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0881992	0.529363	0.378617	0.00382071	14	55	0.1242035	0.249834	0.614011	1.05884	2.07732	0.00557754	0.107165	0.601516	3.28574	0.0830074	0.391153	0.390529	0.135311	0.04659111	55	54.9982	55	55	55	54.9957	54.9955	46.4563	55	55	55	54.7054	54.8818	55	0.7673952
8460	86.1779	0	86.1779	54.99999	30.36668	1.636694	0.1481261	0.2875512	2.640752	0.00583215	0.000541953	0.0063343	5.07866e-06	0.000746696	0.000760651	0.000875988	0.00587192	0.00393322	0.00386697	0.0186974	0.00730017	0.00116844	0.00265393	0.00351102	2.331e-05	0.00129925	0.00102947	0.00470439	0.00621286	0.00821976	0.00220726	0.00393245	0.000151017	0.00433864	3.7994e-05	0.00202837	0.00392093	0.00569017	0.0012798	0.00465442	0.000265061	0.00267083	0.0276017	0.00883705	0.00458801	0.00229167	0.00473822	0.00552007	0.000184113	0.000797949	0.00507157	0.003116007	0.0623648	0.170112	0.296288	0.516261	1.904695	0.04778435	0.308793	0.19433	0.113217	0.134625	0.00252487	0.246512	0.02035441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0590819	0.598062	0.331161	0.011695	14	55	0.07832591	0.245687	0.609833	1.05753	2.08695	4.72352e-05	0.0101557	0.236167	3.75363	0.278394	0.351365	0.179062	0.191179	0.06813876	55	55	55	55	55	55	52.7595	30.3667	55	55	55	33.0181	55	55	0.29872
8470	84.3343	0	84.3343	54.99973	54.96619	1.472055	0.3703826	0.4256265	2.393369	0.0031858	0.00244396	0.00396446	6.52175e-06	0.000130492	0.00134053	0.00391694	0.00368066	0.00727679	0.00522222	0.0076285	0.0153346	0.00329214	0.00139511	0.00417037	4.05286e-05	0.00310504	0.00158929	0.00984132	0.00948277	0.00789197	0.00274467	0.0143898	0.000669678	0.00946478	3.72275e-05	0.00162971	0.0102809	0.00849852	0.000647275	0.00174639	0.000304285	0.00210833	0.0101546	0.00413568	0.00104091	0.00404266	0.00798916	0.0136941	0.00019345	0.000673781	0.00409342	0.004754647	0.0804669	0.203576	0.338583	0.560714	0.496097	0.07805702	0.2748	0.0654801	0.0832507	0.183141	0.00643249	0.386895	0.006114856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0730313	0.192272	0.656317	0.0783796	14	55	0.07247553	0.220973	0.583838	1.04874	2.14645	0.0126837	0.15931	0.697134	3.13087	0.317742	0.312329	0.145277	0.224652	0.08417188	55	54.7727	55	55	55	54.9897	54.9997	54.9662	55	55	55	54.8889	54.9991	54.9998	0.07264725
8480	71.4735	0	71.4735	54.99993	54.99988	2.102828	0.2184683	2.787173	2.582043	0.00368392	0.00910577	0.00293821	6.78621e-05	0.000115619	0.0012414	0.0115835	0.00291852	0.00560958	0.00727984	0.0124753	0.00511302	0.0049719	0.00171527	0.00273026	0.000224331	0.00520289	0.00259674	0.0124197	0.00490923	0.00891595	0.0028949	0.00576348	0.00161648	0.00410637	7.34224e-05	0.00665289	0.00374987	0.00287462	0.000731879	0.00971476	6.98013e-05	0.00162056	0.0081103	0.00227931	0.00107303	0.00239631	0.0107513	0.0106671	0.000262574	0.000352649	0.0124984	0.005120977	0.290122	0.453696	0.576364	0.73549	0.1111784	0.02981104	0.342804	0.0663968	0.130633	0.348558	0.00322444	0.108384	0.01614606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0313945	0.438246	0.469126	0.0612343	13	55	0.06507622	0.305248	0.665521	1.07236	1.95687	0.000952114	0.0450628	0.430122	3.52386	0.577823	0.0247147	0.0468161	0.350646	0.0459571	55	54.9707	55	55	55	40.8949	54.9999	54.9999	55	55	55	39.6777	53.806	55	0.3513289
8490	50.1182	0	50.1182	54.99987	54.99949	0.3253642	0.625061	1.582601	1.37664	0.00449096	0.0124678	0.0107353	0.000194513	0.00041599	0.00371029	0.0372771	0.0101133	0.0213389	0.00763624	0.00558669	0.00674036	0.00879735	0.00607536	0.000944254	0.00236177	0.0207127	0.0102781	0.0117406	0.0051218	0.0280844	0.0061971	0.00156825	0.00256498	0.0167496	5.54551e-05	0.0273751	0.0357548	0.00508738	0.000279781	0.0278127	4.79794e-05	0.00157165	0.0197225	0.0036359	0.0013764	0.00910596	0.00978223	0.0211379	0.00069267	0.000610104	0.0189935	0.00829199	0.253464	0.447644	0.598866	0.783087	0.2433419	0.02929694	0.307881	0.0626294	0.401729	0.0970874	0.0023616	0.128312	0.006259574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0959775	0.550939	0.254066	0.0990178	14	55	0.09615311	0.0075768	0.124316	0.63604	3.23207	0.0583146	0.325919	0.893585	2.72218	0.363298	0.0081893	0.108001	0.520512	0.03555651	55	54.9996	55	55	55	54.9998	54.9998	54.9995	55	55	55	54.9909	54.9998	55	0.1760458
